路径编号,业务ID,业务组名称,路径编码
3144,"042E0115
042E0115
042E0118
042E0185
042E0115
040O0233
040O0211
040O0262
040O0262
040O0262
040O020B
040O020B
040O0211
040O0211
040O020F
040O0264
040O0264
040O0264
040O0210
040O0282
040T0101
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
值机接收
值机接收
值机接收
选座接收
选座接收
下一步值机
下一步值机
行李交运
值机接收
值机接收
值机接收
检索提取
旅客升降舱
旅客升降舱
下一步值机
返回
结束",BRT_0402
3145,"042E0115
042E0146
042E0146
042E0185
040O0233
040O0211
040O020F
040O0264
040O0293
040O0200
040O0293
040O0200
042E0121
042E0117","检索提取
重打牌
重打牌
里程查询
下一步值机
下一步值机
行李交运
值机接收
航班详情
下一步值机
航班详情
下一步值机
返回
结束",BRT_0402
3146,"042E0115
040O0233
040O0211
040O0250
040O020E
042E0121
042E0115
042E0118
042E0117","检索提取
下一步值机
下一步值机
里程查询
修改座位
返回
检索提取
检索提取
结束",BRT_0402
3147,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
3148,"042E0115
040O0233
040O0211
040O0211
040O0250
040O0238
040O0238
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
下一步值机
里程查询
重打牌
重打牌
值机接收
航班详情
下一步值机
返回
结束",BRT_0402
3149,"042E0115
042E0185
040O0233
040O0211
040O0264
042E0121
040O0233
040O0211
040O020D
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
值机接收
返回
下一步值机
下一步值机
选座接收加行李
值机接收
返回
结束",BRT_0402
3150,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
3151,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O0270
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
旅客详情
返回
结束",BRT_0402
3152,"042E0115
040O0233
040O0211
040O0250
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
选座接收
返回
结束",BRT_0402
3153,"042E0115
042E0115
042E0118
042E0102
040O0233
040O0211
040O020E
040O020E
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
修改座位
返回
结束",BRT_0402
3154,"042E0115
042E0185
042E0115
042E0118
042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0264
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
3155,"042E0115
040O0233
040O0211
040O020B
040O0264
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
值机接收
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
3156,"042E0115
040O0233
040O0211
040O0282
040T0115
040T0100
040T0101
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
旅客升降舱
航班详情
旅客升降舱
旅客升降舱
下一步值机
返回
结束",BRT_0402
3157,"042E0115
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
结束",BRT_0402
3158,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
3159,"042E0115
040O0233
040O0211
040O0250
040O0264
040O0293
040O0200
040O020B
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
值机接收
航班详情
下一步值机
选座接收
重打牌
重打牌
返回
结束",BRT_0402
3160,"042E0115
042E0146
042E0146
042E0185
040O0233
040O0211
040O0211
040O020F
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
重打牌
重打牌
里程查询
下一步值机
下一步值机
下一步值机
行李交运
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
3161,"042E0115
042E0102
042E0150
042E0121
042E0155
040Q0114
040Q0103
040Q0113
040Q0105
040O0211
040O0277
042F1101
040Q0100
042E0117","检索提取
检索提取
航班详情
返回
添加无订座
添加无订座
添加无订座
航班详情
添加无订座
下一步值机
管理MSG
管理MSG
添加无订座
结束",BRT_0402
3162,"042E0115
042E0146
042E0146
040O0233
040O0211
040O0293
040O0200
040O0264
040O0282
040T0101
040O0200
040O0264
01010903","检索提取
重打牌
重打牌
下一步值机
下一步值机
航班详情
下一步值机
值机接收
旅客升降舱
旅客升降舱
下一步值机
值机接收
结束",BRT_040I
3163,"042E0102
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
结束",BRT_0401
3164,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0185
040O0233
040O0211
040O0238
040O0238
040O0293
040P0206
040P0200
040O0200
040O0211
042E0100
040O020F
040O0210
040O0211
040O020F
040O0293
040P0206
040P0200
040P0206
040P0200
040O0200
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
航班详情
座位锁放
航班详情
下一步值机
下一步值机
检索提取
行李交运
检索提取
下一步值机
行李交运
航班详情
座位锁放
航班详情
座位锁放
航班详情
下一步值机
结束",BRT_0408
3165,"042E0102
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
结束",BRT_0401
3166,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
01010915","检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
结束",BRT_0408
3167,"042E0102
042E0117","检索提取
结束",BRT_0401
3168,"042E0102
042E0151
01010915","检索提取
座位锁放
结束",BRT_0405
3169,"042E0102
042E0150
040P0206
040P0200
042E0121
042E0117","检索提取
航班详情
座位锁放
航班详情
返回
结束",BRT_0401
3170,"042E0102
042E0150
040P0206
040P0200
01010915","检索提取
航班详情
座位锁放
航班详情
结束",BRT_0405
3171,"042E0115
040O0233
040O0211
040O020D
01010915","检索提取
下一步值机
下一步值机
选座接收加行李
结束",BRT_0408
3172,"042E0115
042E0115
042E0112
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
01010915","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
结束",BRT_0408
3173,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0293
01010915","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
航班详情
结束",BRT_0408
3174,"042E0105
042E0102
042E0117","办理历史
检索提取
结束",BRT_040L
3175,"042E0102
042E0150
042E0121
042E0155
040Q0114
040Q0103
040Q0114
040Q0103
040Q0114
040Q0103
040Q0105
040O0211
040O0210
040O0278
042F0202
040O0200
01010915","检索提取
航班详情
返回
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
检索提取
管理旅客备注
管理旅客备注
下一步值机
结束",BRT_0405
3176,"042E0102
042E0151
01010915","检索提取
座位锁放
结束",BRT_0405
3177,"042E0102
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
结束",BRT_0401
3178,"042E0102
042E0151
042E0121
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
座位锁放
返回
结束",BRT_0401
3179,"042E0115
042E0185
040O0233
040O0211
040O020F
01010915","检索提取
里程查询
下一步值机
下一步值机
行李交运
结束",BRT_0408
3180,"042E0115
042E0115
042E0118
042E0185
040O0233
040O0211
040O020D
040O0293
040O0200
040O0293
040O0200
040O020E
01010915","检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
选座接收加行李
航班详情
下一步值机
航班详情
下一步值机
修改座位
结束",BRT_0408
3181,"042E0115
042E0185
042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
040O0211
040O020F
01010915","检索提取
里程查询
检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
下一步值机
行李交运
结束",BRT_0408
3182,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
01010915","检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
结束",BRT_0408
3183,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0293
040O0200
01010915","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
航班详情
下一步值机
结束",BRT_0408
3184,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020E
01010915","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
结束",BRT_0408
3185,"042E0102
042E0151
042E0121
042E0185
042E0102
042E0150
040P0206
01010915","检索提取
座位锁放
返回
里程查询
检索提取
航班详情
座位锁放
结束",BRT_0405
3186,"042E0102
042E0150
042E0121
042E0155
040Q0114
040Q0103
040Q0105
040O0211
040O0278
042F0202
040O0200
01010915","检索提取
航班详情
返回
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
管理旅客备注
管理旅客备注
下一步值机
结束",BRT_0405
3187,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0293
040P0206
040P0200
040O0200
01010915","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
航班详情
座位锁放
航班详情
下一步值机
结束",BRT_0408
3188,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0293
01010915","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
航班详情
结束",BRT_0408
3189,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
040O0233
040O0211
040O020F
040O0238
040O0238
01010915","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
结束",BRT_0408
3190,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O0210
040O020B
040O0211
040O020F
01010915","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
下一步值机
行李交运
结束",BRT_0408
3191,"042E0115
042E0115
042E0118
042E0185
040O0233
040O0211
040O0210
040O020F
040O020F
040O0210
040O020B
040O020B
040O0211
040O0212
040O0210
040O0238
040O0238
040O0238
040O0293
040P0206
040P0200
040O0200
040O0293
040O0200
040O0210
040O0282
040T0101
040O0200
042E0100
042E0115
16280100
16280203
01010916","检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
检索提取
行李交运
行李交运
检索提取
选座接收
选座接收
下一步值机
EDI联程值机
检索提取
重打牌
重打牌
重打牌
航班详情
座位锁放
航班详情
下一步值机
航班详情
下一步值机
检索提取
旅客升降舱
旅客升降舱
下一步值机
检索提取
检索提取
None
None
结束",BRT_0409
3192,"042E0115
040O0233
040O0211
040O020E
040O0211
040O020F
01010916","检索提取
下一步值机
下一步值机
修改座位
下一步值机
行李交运
结束",BRT_0409
3193,"042E0115
042E0117","检索提取
结束",BRT_0402
3194,"042E0102
042E0150
040P0206
040P0200
042E0121
042E0117","检索提取
航班详情
座位锁放
航班详情
返回
结束",BRT_0401
3195,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0100
042E0115
042E0137
042F0202
042F0202
042E0121
01010916","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
检索提取
检索提取
管理旅客备注
管理旅客备注
管理旅客备注
返回
结束",BRT_0409
3196,"042E0105
042E0102
042E0150
040P0206
040P0200
042E0121
042E0150
042E0121
01010915","办理历史
检索提取
航班详情
座位锁放
航班详情
返回
航班详情
返回
结束",BRT_040N
3197,"042E0115
042E0185
040O0233
040O0211
040O0293
040P0206
040P0200
040O0200
040O0211
040O020D
040O0250
040O0221
040O0200
040O0282
040T0101
040O0200
042E0100
042E0115
042E0185
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
040O0293
040O0200
040O0238
040O0238
040O0210
040O0211
040O020F
01010915","检索提取
里程查询
下一步值机
下一步值机
航班详情
座位锁放
航班详情
下一步值机
下一步值机
选座接收加行李
里程查询
座位锁放
下一步值机
旅客升降舱
旅客升降舱
下一步值机
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
下一步值机
下一步值机
行李交运
航班详情
下一步值机
重打牌
重打牌
检索提取
下一步值机
行李交运
结束",BRT_0408
3198,"042E0115
040O0233
040O0211
040O0293
040P0206
040P0200
040O0200
040O020B
01010915","检索提取
下一步值机
下一步值机
航班详情
座位锁放
航班详情
下一步值机
选座接收
结束",BRT_0408
3199,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040P0206
040P0200
040O0200
01010915","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
座位锁放
航班详情
下一步值机
结束",BRT_0408
3200,"042E0115
042E0185
042E0115
042E0118
042E0185
040O0233
040O0211
040O020F
040O0293
040O0200
040O0238
040O0238
040O0210
040O0250
01010915","检索提取
里程查询
检索提取
检索提取
里程查询
下一步值机
下一步值机
行李交运
航班详情
下一步值机
重打牌
重打牌
检索提取
里程查询
结束",BRT_0408
3201,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0238
040O0238
01010915","检索提取
里程查询
下一步值机
下一步值机
行李交运
重打牌
重打牌
结束",BRT_0408
3202,"042E0115
040O0233
040O0211
040O020D
040O0293
040P0206
040P0200
040O0200
01010915","检索提取
下一步值机
下一步值机
选座接收加行李
航班详情
座位锁放
航班详情
下一步值机
结束",BRT_0408
3203,"042E0115
042E0146
042E0146
042E0185
042E0117","检索提取
重打牌
重打牌
里程查询
结束",BRT_0402
3204,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
01010915","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
结束",BRT_0408
3205,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
3206,"042E0115
042E0115
042E0185
042E0115
042E0118
040O0233
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O0238
040O0238
040O0238
040O0211
040O020F
01010903","检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
重打牌
重打牌
重打牌
下一步值机
行李交运
结束",BRT_040I
3207,"042E0115
042E0102
042E0150
042E0121
042E0117","检索提取
检索提取
航班详情
返回
结束",BRT_0402
3208,"042E0115
040O0233
040O0211
040O020B
040O0250
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
里程查询
值机接收
航班详情
下一步值机
返回
结束",BRT_0402
3209,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O0210
040O020B
040O020E
040O0264
040O0210
040O0262
040O020B
040O0210
040O020A
040O020A
040O0211
040O0211
040O020F
040O0250
040O0211
040O020F
042E0121
040O0233
040O0211
040O0264
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
修改座位
值机接收
检索提取
值机接收
选座接收
检索提取
值机接收
值机接收
下一步值机
下一步值机
行李交运
里程查询
下一步值机
行李交运
返回
下一步值机
下一步值机
值机接收
航班详情
下一步值机
返回
结束",BRT_0402
3210,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
返回
结束",BRT_0402
3211,"042E0115
042E0185
040O0233
040O0211
16200800
16200801
040O0264
040O0270
040O0280
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
AV查询
AV查询
值机接收
旅客详情
客票详情
下一步值机
值机接收
返回
结束",BRT_0402
3212,"042E0115
042E0117","检索提取
结束",BRT_0402
3213,"042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
3214,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
3215,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0115
042E0185
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0264
040O0264
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
值机接收
返回
结束",BRT_0402
3216,"042E0102
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0401
3217,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
3218,"042E0115
042E0185
040O0233
040O0211
040O020D
040O0264
040O0293
040O0200
040O0264
040O0282
040T0101
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收加行李
值机接收
航班详情
下一步值机
值机接收
旅客升降舱
旅客升降舱
下一步值机
值机接收
返回
结束",BRT_0402
3219,"042E0115
042E0185
16200800
16200801
040O0233
040O0211
042E0121
042E0117","检索提取
里程查询
AV查询
AV查询
下一步值机
下一步值机
返回
结束",BRT_0402
3220,"042E0115
042E0185
042E0115
042E0185
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
040O0211
040O020F
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
检索提取
里程查询
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
下一步值机
行李交运
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
3221,"042E0115
042E0146
042E0146
040O0233
040O0211
040O0250
040O020F
040O0264
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
里程查询
行李交运
值机接收
返回
结束",BRT_0402
3222,"042E0115
040O0233
040O0211
040O0250
040O0293
040O0200
040O0293
040O0200
040O020B
040O0250
040O0264
040O0264
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
航班详情
下一步值机
航班详情
下一步值机
选座接收
里程查询
值机接收
值机接收
值机接收
返回
结束",BRT_0402
3223,"042E0115
042E0146
040O0233
040O0211
040O0250
040O0211
040O020F
040O0264
040O0264
042E0121
042E0117","检索提取
重打牌
下一步值机
下一步值机
里程查询
下一步值机
行李交运
值机接收
值机接收
返回
结束",BRT_0402
3224,"042E0115
042E0146
042E0146
042E0106
042E0117","检索提取
重打牌
重打牌
旅客详情
结束",BRT_0402
3225,"042E0115
042E0115
042E0185
042E0118
042E0112
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
3226,"042E0115
040O0233
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
3227,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
3228,"042E0115
042E0112
042E0115
042E0112
042E0118
042E0185
042E0185
042E0118
040O0233
040O0211
040O0264
040O0293
040O0200
040O0210
040O0210
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
里程查询
检索提取
下一步值机
下一步值机
值机接收
航班详情
下一步值机
检索提取
检索提取
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
3229,"042E0115
040O0233
040O0211
040O0270
040O0280
040O0200
040O0238
040O0238
040O0211
040O020F
040O020F
01010903","检索提取
下一步值机
下一步值机
旅客详情
客票详情
下一步值机
重打牌
重打牌
下一步值机
行李交运
行李交运
结束",BRT_040I
3230,"042E0115
042E0185
042E0115
042E0118
040O0233
040O0211
040O0293
040O0200
040O0210
040O020B
040O020B
040O0210
040O020B
040O020B
040O0211
040O020F
040O0293
040O0200
040O0210
040O020E
040O020E
040O0210
040O020E
040O020E
040O0210
040O0250
040O0250
040O0293
040O0200
040O0250
01010915","检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
检索提取
选座接收
选座接收
检索提取
选座接收
选座接收
下一步值机
行李交运
航班详情
下一步值机
检索提取
修改座位
修改座位
检索提取
修改座位
修改座位
检索提取
里程查询
里程查询
航班详情
下一步值机
里程查询
结束",BRT_0408
3231,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
返回
结束",BRT_0402
3232,"042E0102
01010915","检索提取
结束",BRT_0405
3233,"042E0102
042E0170
042E0121
042E0170
040T0101
040T0101
040T0101
040T0101
042E0121
01010915","检索提取
旅客升降舱
返回
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
返回
结束",BRT_0405
3234,"042E0102
042E0117","检索提取
结束",BRT_0401
3235,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
040O0233
040O0211
040O0293
040P0206
040P0200
040O0200
040O0210
040O0250
040O0282
040O0200
040O0210
040O0282
040T0111
040O0200
040O0210
040O0250
042E0100
042E0102
042E0102
042E0102
042E0151
042E0121
01010916","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
航班详情
座位锁放
航班详情
下一步值机
检索提取
里程查询
旅客升降舱
下一步值机
检索提取
旅客升降舱
旅客升降舱
下一步值机
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
座位锁放
返回
结束",BRT_0409
3236,"042E0115
040O0233
040O0211
040O0293
040P0206
040P0200
040O0200
040O0282
040T0111
040O0200
040O0211
040O020F
01010915","检索提取
下一步值机
下一步值机
航班详情
座位锁放
航班详情
下一步值机
旅客升降舱
旅客升降舱
下一步值机
下一步值机
行李交运
结束",BRT_0408
3237,"042E0115
042E0185
040O0233
040O0211
040O020F
01010915","检索提取
里程查询
下一步值机
下一步值机
行李交运
结束",BRT_0408
3238,"042E0115
040O0233
040O0211
040O020F
01010915","检索提取
下一步值机
下一步值机
行李交运
结束",BRT_0408
3239,"042E0115
042E0185
042E0115
042E0118
042E0115
040O0233
040O0211
040O0210
040O020B
040O0210
040O020B
040O020B
040O0211
040O020F
040O0211
040O020F
01010915","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
检索提取
选座接收
选座接收
下一步值机
行李交运
下一步值机
行李交运
结束",BRT_0408
3240,"042E0115
042E0185
040O0233
040O0211
040O0282
040T0111
040T0111
01010915","检索提取
里程查询
下一步值机
下一步值机
旅客升降舱
旅客升降舱
旅客升降舱
结束",BRT_0408
3241,"042E0115
040O0233
040O0211
040O0250
042E0121
042E0146
042E0146
042E0117","检索提取
下一步值机
下一步值机
里程查询
返回
重打牌
重打牌
结束",BRT_0402
3242,"042E0115
042E0150
042E0121
040O0233
040O0211
040O020B
01010915","检索提取
航班详情
返回
下一步值机
下一步值机
选座接收
结束",BRT_0408
3243,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
01010915","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
结束",BRT_0408
3244,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
040O0233
040O0211
040O020D
040O020D
040O0211
040O020F
01010915","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
下一步值机
下一步值机
选座接收加行李
选座接收加行李
下一步值机
行李交运
结束",BRT_0408
3245,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0262
040O0210
040O0262
040O0262
040O020B
040O0211
040O020F
040O0211
040O020F
040O020F
040O020F
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O020B
040O0211
040O0211
040O020F
040O020F
040O020F
040O0210
040O020B
040O020B
040O0211
040O0210
040O0278
042F0202
040O0200
040O0210
040O0290
040R0301
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
检索提取
值机接收
值机接收
选座接收
下一步值机
行李交运
下一步值机
行李交运
行李交运
行李交运
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
选座接收
下一步值机
下一步值机
行李交运
行李交运
行李交运
检索提取
选座接收
选座接收
下一步值机
检索提取
管理旅客备注
管理旅客备注
下一步值机
检索提取
行李合并
行李合并
下一步值机
返回
结束",BRT_0402
3246,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0293
040O0200
01010915","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
航班详情
下一步值机
结束",BRT_0408
3247,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0185
040O0233
040O0211
040O0210
040O0262
040O0262
040O0262
040O020B
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0211
040O020F
040O0293
040O0200
040O0293
040O0200
040O0210
040O0211
040O020F
040O0211
040O020F
040O0210
040O0211
040O020F
040O0238
040O0238
040O0210
040O0238
040O0238
040O0238
01010915","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
检索提取
值机接收
值机接收
值机接收
选座接收
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
下一步值机
行李交运
航班详情
下一步值机
航班详情
下一步值机
检索提取
下一步值机
行李交运
下一步值机
行李交运
检索提取
下一步值机
行李交运
重打牌
重打牌
检索提取
重打牌
重打牌
重打牌
结束",BRT_0408
