路径编号,业务ID,业务组名称,路径编码
238,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
239,"042E0115
040O0233
040O0211
040O020F
040O0293
040O0200
042E0121
042E0115
042E0115
042E0115
042E0118
042E0185
040O0233
040O0211
040O0238
040O0238
040O0250
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
航班详情
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
里程查询
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
240,"042E0115
042E0117","检索提取
结束",BRT_0402
241,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
242,"042E0115
042E0117","检索提取
结束",BRT_0402
243,"042E0115
042E0117","检索提取
结束",BRT_0402
244,"042E0115
042E0115
042E0118
042E0185
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020B
040O0264
040O0211
040O020F
040O0210
040O0262
040O0211
040O020B
040O0211
040O020F
040O0210
040O0210
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
值机接收
下一步值机
行李交运
检索提取
值机接收
下一步值机
选座接收
下一步值机
行李交运
检索提取
检索提取
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
245,"042E0115
042E0117","检索提取
结束",BRT_0402
246,"042E0115
042E0117","检索提取
结束",BRT_0402
247,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0264
040O0210
040O0211
040O020B
040O0210
040O0210
040O0210
040O0210
040O0210
040O0262
040O0262
040O0262
040O0200
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0211
040O020B
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
值机接收
检索提取
下一步值机
选座接收
检索提取
检索提取
检索提取
检索提取
检索提取
值机接收
值机接收
值机接收
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
下一步值机
选座接收
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
248,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0210
040O0211
040O020F
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
检索提取
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
249,"042E0115
040O0233
040O0211
040O0250
040O0211
040O020B
040O0211
040O020B
040O0250
040O0264
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
下一步值机
选座接收
下一步值机
选座接收
里程查询
值机接收
值机接收
返回
结束",BRT_0402
250,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0270
040O020A
040O020A
040O0211
040O020F
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
值机接收
值机接收
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
251,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0210
040O0211
040O020B
040O0210
040O0264
040O020B
040O020B
040O0211
040O0210
040O0262
040O0211
040O020B
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
检索提取
值机接收
选座接收
选座接收
下一步值机
检索提取
值机接收
下一步值机
选座接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
252,"042E0115
042E0117","检索提取
结束",BRT_0402
253,"042E0115
042E0146
042E0146
042E0185
042E0150
042E0121
042E0150
042E0121
040O0233
040O0211
040O0264
042E0121
042E0117","检索提取
重打牌
重打牌
里程查询
航班详情
返回
航班详情
返回
下一步值机
下一步值机
值机接收
返回
结束",BRT_0402
254,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
255,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O0270
040O0221
040O0200
040O0210
040O0210
040O0211
040O020B
040O020B
040O020B
040O0210
040O0210
040O020B
040O020B
040O0211
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
座位锁放
下一步值机
检索提取
检索提取
下一步值机
选座接收
选座接收
选座接收
检索提取
检索提取
选座接收
选座接收
下一步值机
值机接收
返回
结束",BRT_0402
256,"042E0115
040O0233
040O0211
040O020D
042E0121
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
返回
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
257,"042E0115
040O0233
040O0211
040O020D
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
值机接收
返回
结束",BRT_0402
258,"042E0115
042E0117","检索提取
结束",BRT_0402
259,"042E0115
042E0117","检索提取
结束",BRT_0402
260,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O0211
040O0264
040O020F
040O0264
040O0293
040O0200
040O0210
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
值机接收
行李交运
值机接收
航班详情
下一步值机
检索提取
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
261,"042E0115
042E0117","检索提取
结束",BRT_0402
262,"042E0115
042E0185
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
040O0211
040O020D
040O0211
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
下一步值机
选座接收加行李
下一步值机
返回
结束",BRT_0402
263,"042E0115
042E0117","检索提取
结束",BRT_0402
264,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0210
040O0210
040O0250
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
检索提取
检索提取
里程查询
行李交运
返回
结束",BRT_0402
265,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
266,"042E0115
042E0115
040O0233
040O0211
040O020A
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
值机接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
267,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
268,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
269,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
270,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
271,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O0210
042E0121
042E0118
040O0233
040O0211
040O020F
040O0280
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
检索提取
返回
检索提取
下一步值机
下一步值机
行李交运
客票详情
下一步值机
返回
结束",BRT_0402
272,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
273,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
274,"042E0115
042E0106
042E0146
042E0146
042E0117","检索提取
旅客详情
重打牌
重打牌
结束",BRT_0402
275,"042E0115
042E0115
042E0118
042E0115
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
276,"042E0115
042E0102
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
277,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0115
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
结束",BRT_0402
278,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
279,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
280,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0270
040O0238
040O0238
040O0210
040O0211
040O020F
040O020F
040O0221
040O0200
040O0293
040O0200
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
行李交运
座位锁放
下一步值机
航班详情
下一步值机
返回
航班详情
返回
结束",BRT_0402
281,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
282,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
283,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
284,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
285,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
286,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
287,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
288,"042E0115
042E0117","检索提取
结束",BRT_0402
289,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0211
040O020B
040O020B
040O0211
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
下一步值机
选座接收
选座接收
下一步值机
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
290,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
291,"042E0115
042E0115
042E0118
042E0118
042E0115
040O0233
040O0211
040O0210
040O020A
040O020A
040O0211
040O0211
040O020B
040O0211
040O020F
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
值机接收
值机接收
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
航班详情
返回
结束",BRT_0402
292,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
293,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0185
040O0233
040O0211
040O0250
042E0121
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
下一步值机
下一步值机
里程查询
返回
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
294,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
295,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0115
042E0115
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
结束",BRT_0402
296,"042E0115
042E0118
040O0233
040O0211
040O020F
040O0250
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
行李交运
里程查询
航班详情
下一步值机
返回
结束",BRT_0402
297,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
298,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
299,"042E0115
042E0117","检索提取
结束",BRT_0402
300,"042E0115
040O0233
040O0211
040O020C
042E0121
042E0117","检索提取
下一步值机
下一步值机
接收加行李
返回
结束",BRT_0402
301,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
302,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020E
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
303,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
返回
结束",BRT_0402
304,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
305,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0270
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
旅客详情
航班详情
下一步值机
返回
结束",BRT_0402
306,"042E0115
042E0115
042E0118
042E0106
042E0118
042E0150
042E0121
042E0141
042E0121
042E0106
042E0117","检索提取
检索提取
检索提取
旅客详情
检索提取
航班详情
返回
客票详情
返回
旅客详情
结束",BRT_0402
307,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
返回
结束",BRT_0402
308,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
309,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
040O0250
040O0250
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
里程查询
里程查询
返回
结束",BRT_0402
310,"042E0115
042E0117","检索提取
结束",BRT_0402
311,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
312,"042E0115
042E0117","检索提取
结束",BRT_0402
313,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0106
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
旅客详情
航班详情
返回
结束",BRT_0402
314,"042E0115
040O0233
040O0211
040O020D
040O020D
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
选座接收加行李
下一步值机
返回
结束",BRT_0402
315,"042E0115
040O0233
040O0211
040O020D
040O020D
040O0211
040O020F
040O020F
040O0238
040O0238
040O0211
040R0104
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
选座接收加行李
下一步值机
行李交运
行李交运
重打牌
重打牌
下一步值机
行李交运
返回
结束",BRT_0402
316,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
317,"042E0115
040O0240
042E0117","检索提取
检索提取
结束",BRT_0402
318,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
319,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020C
040O0211
040O020F
040O020F
040O0290
040R0301
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
接收加行李
下一步值机
行李交运
行李交运
行李合并
行李合并
下一步值机
返回
结束",BRT_0402
320,"042E0115
042E0185
040O0233
040O0211
040O0293
040O0200
040O0250
040O0211
040O020B
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
航班详情
下一步值机
里程查询
下一步值机
选座接收
返回
结束",BRT_0402
321,"042E0102
042E0153
042E0133
042E0153
042E0133
042E0133
042E0153
042E0133
042E0117","检索提取
OP/CI航班
检索提取
OP/CI航班
检索提取
检索提取
OP/CI航班
检索提取
结束",BRT_0401
322,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0133
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
323,"042E0115
042E0117","检索提取
结束",BRT_0402
324,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
325,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020E
042E0121
040O0233
040O0211
040O020F
042E0121
042E0150
01010916","检索提取
下一步值机
下一步值机
选座接收
下一步值机
修改座位
返回
下一步值机
下一步值机
行李交运
返回
航班详情
结束",BRT_0409
326,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0409
327,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
042E0121
042E0118
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O0233
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
下一步值机
结束",BRT_0409
328,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O0233
040O0262
042E0121
040O0233
040O0211
040O0262
042E0121
042E0133
040O0233
040O0211
040O020A
042E0121
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
值机接收
返回
下一步值机
下一步值机
值机接收
返回
检索提取
下一步值机
下一步值机
值机接收
返回
结束",BRT_040I
329,"042E0115
042E0146
042E0146
042E0141
042E0121
042E0150
042E0121
042E0141
042E0121
040O0233
040O0211
040O020F
040O020F
040O0201
040O0278
042F0202
040O0200
042E0121
042E0117","检索提取
重打牌
重打牌
客票详情
返回
航班详情
返回
客票详情
返回
下一步值机
下一步值机
行李交运
行李交运
值机接收
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
330,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
331,"042E0115
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
332,"042E0115
040O0233
040O0211
151X0100
151X0101
01010916","检索提取
下一步值机
下一步值机
公共信息查询
公共信息查询
结束",BRT_0409
333,"042E0115
042E0115
042E0118
nav","检索提取
检索提取
检索提取
结束",BRT_040Other
334,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
335,"042E0115
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
336,"042E0115
042E0115
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
040O0201
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
值机接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
337,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0201
040O0211
040O020F
040O0210
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
值机接收
下一步值机
行李交运
检索提取
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
338,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
339,"042E0115
042E0117","检索提取
结束",BRT_0402
340,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
040O0201
040O0210
040O0211
040O020F
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
值机接收
检索提取
下一步值机
行李交运
结束",BRT_040I
341,"042E0115
042E0117","检索提取
结束",BRT_0402
342,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0115
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
343,"042E0115
042E0150
042E0121
040O0233
040O0211
040O020B
040O0238
040O0238
040O0238
040O0211
040O020F
042E0121
042E0115
042E0115
042E0117","检索提取
航班详情
返回
下一步值机
下一步值机
选座接收
重打牌
重打牌
重打牌
下一步值机
行李交运
返回
检索提取
检索提取
结束",BRT_0402
344,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
345,"042E0115
042E0146
042E0146
042E0106
042E0115
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
重打牌
重打牌
旅客详情
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
346,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
347,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0115
16200100
16200101
nav","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
检索提取
业务信息查询
业务信息查询
结束",BRT_040Other
348,"16200101
01010915","业务信息查询
结束",-
349,"042E0102
042E0102
042E0106
043L0101
042E0117","检索提取
检索提取
旅客详情
旅客详情
结束",BRT_0401
350,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0146
042E0115
042E0118
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
351,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0211
040O020B
040O0211
040O020B
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
下一步值机
选座接收
下一步值机
选座接收
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
352,"042E0115
040O0233
040O0211
040O0238
042E0121
040O0233
040O0211
040O020F
042E0121
042E0115
042E0117","检索提取
下一步值机
下一步值机
重打牌
返回
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
353,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
354,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O020F
040O020F
040O0278
042F0202
042F0202
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
管理旅客备注
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
355,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
