路径编号,业务ID,业务组名称,路径编码
6350,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020E
040O020E
040O0210
040O0211
040O020B
040O020B
040O0211
040O0210
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
修改座位
修改座位
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
6351,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6352,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6353,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0280
040O0200
040O0211
040O020D
040O020D
040O0280
040O0200
040O0212
040O020E
040O0211
040O020F
040O020F
040O0210
040O0239
040O0278
042F0202
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
客票详情
下一步值机
下一步值机
选座接收加行李
选座接收加行李
客票详情
下一步值机
EDI联程值机
修改座位
下一步值机
行李交运
行李交运
检索提取
重打牌
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
6354,"042E0115
042E0115
042E0115
042E0115
042E0115
042E0115
042E0115
042E0115
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
6355,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
6356,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
6357,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6358,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6359,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
返回
结束",BRT_0402
6360,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O0238
040O0238
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
返回
结束",BRT_0402
6361,"042E0115
040O0233
040O0211
040O0238
040O0211
040O020F
040O020F
042E0121
040O0240
042E0118
042E0146
042E0146
042E0117","检索提取
下一步值机
下一步值机
重打牌
下一步值机
行李交运
行李交运
返回
检索提取
检索提取
重打牌
重打牌
结束",BRT_0402
6362,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6363,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6364,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6365,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6366,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6367,"042E0115
042E0115
040O0233
040O0211
040O0210
040O0210
040O0238
040O0238
040O0210
040O020B
040O020B
040O0211
040O0211
040O020F
040O0211
040O020F
040O020F
040O0278
042F0202
042F0202
040O0200
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
重打牌
重打牌
检索提取
选座接收
选座接收
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
管理旅客备注
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
6368,"042E0115
042E0115
040O0233
040O0211
040O0238
040O0210
040O0211
040O020B
040O020B
040O0211
040O0210
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
重打牌
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6369,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6370,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
6371,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6372,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020E
040O020E
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
修改座位
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
返回
结束",BRT_0402
6373,"042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6374,"042E0115
040O0233
040O0211
040O020F
01010903","检索提取
下一步值机
下一步值机
行李交运
结束",BRT_040I
6375,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
nav","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
结束",BRT_040Other
6376,"042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
6377,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6378,"042E0115
042E0143
042E0142
040V0204
042E0121
042E0117","检索提取
旅客拉下
座位处理
座位处理
返回
结束",BRT_0402
6379,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0105
042E0105
042E0118
042E0118
042E0105
042E0105
042E0102
042E0102
040O0233
040O0211
042E0121
042E0105
042E0105
042E0118
042E0105
042E0105
042E0118
040O0233
040O0211
042E0121
042E0105
042E0105
042E0102
042E0102
042E0105
042E0105
042E0118
042E0105
042E0105
042E0118
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
办理历史
办理历史
检索提取
检索提取
办理历史
办理历史
检索提取
检索提取
下一步值机
下一步值机
返回
办理历史
办理历史
检索提取
办理历史
办理历史
检索提取
下一步值机
下一步值机
返回
办理历史
办理历史
检索提取
检索提取
办理历史
办理历史
检索提取
办理历史
办理历史
检索提取
结束",BRT_0402
6380,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6381,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0212
040O020B
042E0121
042E0150
042E0121
042E0141
042G0102
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O020F
040O0278
042F0202
040O0200
042E0121
040O0233
040O0211
040O0212
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
EDI联程值机
选座接收
返回
航班详情
返回
客票详情
客票详情
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
行李交运
管理旅客备注
管理旅客备注
下一步值机
返回
下一步值机
下一步值机
EDI联程值机
返回
结束",BRT_0402
6382,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6383,"042E0115
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6384,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
6385,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6386,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6387,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6388,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6389,"042E0115
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6390,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
6391,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6392,"042E0115
040O0233
040O0211
040O020F
042E0121
040O0240
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
6393,"042E0115
151U0100
151U0101
01010916","检索提取
公共信息查询
公共信息查询
结束",BRT_0409
6394,"042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
检索提取
结束",BRT_0402
6395,"042E0115
042E0146
042E0146
042E0106
042E0106
042E0117","检索提取
重打牌
重打牌
旅客详情
旅客详情
结束",BRT_0402
6396,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6397,"042E0115
042E0117","检索提取
结束",BRT_0402
6398,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6399,"042E0115
042E0117","检索提取
结束",BRT_0402
6400,"042E0115
042E0117","检索提取
结束",BRT_0402
6401,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
6402,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
6403,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020E
040O020E
042E0121
042E0118
042E0146
042E0146
042E0118
042E0146
042E0146
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
修改座位
修改座位
返回
检索提取
重打牌
重打牌
检索提取
重打牌
重打牌
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
6404,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
040O0240
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
检索提取
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
6405,"042E0115
042E0115
042E0118
042E0115
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020B
01010916","检索提取
检索提取
检索提取
检索提取
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
选座接收
结束",BRT_0409
6406,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0238
042E0121
040O0233
040O0211
040O020F
040O0210
040O0211
040O020F
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
重打牌
返回
下一步值机
下一步值机
行李交运
检索提取
下一步值机
行李交运
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
6407,"042E0102
01010916","检索提取
结束",BRT_0406
6408,"042E0115
040O0233
040O0211
042E0121
040O0240
040O0233
040O0211
040O020B
01010916","检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
6409,"042E0115
040O0233
040O0211
040O020B
042E0121
01010916","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0409
6410,"042E0115
040O0210
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0264
040O0262
040O0262
040O0262
040O0262
040O020A
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
01010916","检索提取
检索提取
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
结束",BRT_0409
6411,"042E0115
042E0143
042E0170
042E0121
042E0170
040T0113
042E0121
042E0170
042E0121
042E0100
042E0102
042E0102
042E0170
040T0111
040T0111
043L0501
042E0121
042E0170
042E0121
043L0202
07161201
042E0170
040T0111
042E0121
042E0102
01010916","检索提取
旅客拉下
旅客升降舱
返回
旅客升降舱
旅客升降舱
返回
旅客升降舱
返回
检索提取
检索提取
检索提取
旅客升降舱
旅客升降舱
旅客升降舱
GS限额
返回
旅客升降舱
返回
GS限额
GS限额
旅客升降舱
旅客升降舱
返回
检索提取
结束",BRT_0409
6412,"042E0102
01010916","检索提取
结束",BRT_0406
6413,"042E0115
042E0146
042E0146
042E0115
042E0118
042E0146
042E0146
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
040O0201
042E0121
042E0118
040O0233
040O0211
040O020F
040O0201
040O0211
040O020F
042E0121
nav","检索提取
重打牌
重打牌
检索提取
检索提取
重打牌
重打牌
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
值机接收
返回
检索提取
下一步值机
下一步值机
行李交运
值机接收
下一步值机
行李交运
返回
结束",BRT_040Other
6414,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
6415,"042E0115
042E0117","检索提取
结束",BRT_0402
6416,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020E
040O0211
040O020F
040O0201
042E0121
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
修改座位
下一步值机
行李交运
值机接收
返回
结束",BRT_0409
6417,"042E0102
042E0118
042E0118
042E0151
042E0121
01010916","检索提取
检索提取
检索提取
座位锁放
返回
结束",BRT_0406
6418,"042E0115
040O0233
040O0211
040O020A
040O020A
040O0264
042E0121
01010916","检索提取
下一步值机
下一步值机
值机接收
值机接收
值机接收
返回
结束",BRT_0409
6419,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
042E0100
042E0102
042E0118
042E0106
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
检索提取
检索提取
检索提取
旅客详情
结束",BRT_0409
6420,"042E0102
01010916","检索提取
结束",BRT_0406
6421,"042E0102
042E0118
042E0106
01010916","检索提取
检索提取
旅客详情
结束",BRT_0406
6422,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0238
042E0100
042E0102
042E0118
042E0141
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
重打牌
检索提取
检索提取
检索提取
客票详情
结束",BRT_0409
6423,"042E0115
040O0233
040O0211
040O020B
01010916","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
6424,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
nav","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
结束",BRT_040Other
6425,"042E0105
042E0105
040O0240
042E0137
042E0121
040O0240
042E0106
042E0106
042E0118
042E0137
042E0121
162R0500
162R0501
01010916","办理历史
办理历史
检索提取
管理旅客备注
返回
检索提取
旅客详情
旅客详情
检索提取
管理旅客备注
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_040O
6426,"042E0115
040O0233
040O0211
040O020B
01010916","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
6427,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020F
040O0201
042E0121
040O0233
040O0211
040O020F
040O0201
042E0121
040O0233
040O0211
040O020F
042E0121
040O0240
042E0100
042E0102
042E0118
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
下一步值机
下一步值机
行李交运
值机接收
返回
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
检索提取
结束",BRT_0409
6428,"042E0115
042E0146
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
040O020F
040O0201
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
重打牌
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
行李交运
值机接收
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6429,"042E0115
042E0150
042E0121
040O0233
040O0211
040O020B
040O020B
042E0121
042E0117","检索提取
航班详情
返回
下一步值机
下一步值机
选座接收
选座接收
返回
结束",BRT_0402
6430,"042E0115
040O0233
040O0211
040O020E
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
下一步值机
下一步值机
修改座位
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
6431,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
6432,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6433,"042E0115
040O0233
040O0211
040O020F
040O0201
040O0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
值机接收
值机接收
返回
结束",BRT_0402
6434,"042E0115
042E0146
042E0146
040O0233
040O0211
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
返回
结束",BRT_0402
6435,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
nav","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
结束",BRT_040Other
6436,"042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
042E0121
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O0293
040O0200
040O0201
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
040O0201
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O0201
040O0211
040O020F
040O0288
040R0104
040O0200
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
航班详情
下一步值机
值机接收
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
值机接收
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
值机接收
下一步值机
行李交运
行李交运
行李交运
下一步值机
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6437,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
6438,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
6439,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0270
042E0121
042E0117","检索提取
下一步值机
下一步值机
重打牌
重打牌
旅客详情
返回
结束",BRT_0402
6440,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
结束",BRT_0402
6441,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
6442,"042E0115
040O0233
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
6443,"042E0115
042E0117","检索提取
结束",BRT_0402
6444,"042E0115
040O0233
040O0211
040O020F
040O0280
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
客票详情
下一步值机
返回
结束",BRT_0402
