路径编号,业务ID,业务组名称,路径编码
6940,"042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
6941,"042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O020D
040O020D
040O020D
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收加行李
选座接收加行李
选座接收加行李
返回
结束",BRT_0402
6942,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6943,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6944,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
01010903","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_040I
6945,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0270
042E0402
042E0402
042E0402
040O0210
040O0211
040O020B
040O020B
040O0211
040O0210
040O0211
040O020B
040O020B
040O0211
040O0210
040O020F
040O0210
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
旅客详情
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
行李交运
检索提取
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
6946,"042E0115
040O0233
040O0211
040O020F
040O0201
042E0121
042E0106
043L0101
043L0101
042E0117","检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
旅客详情
旅客详情
旅客详情
结束",BRT_0402
6947,"042E0102
042E0102
042E0118
042E0142
040V0204
042E0121
042E0117","检索提取
检索提取
检索提取
座位处理
座位处理
返回
结束",BRT_0401
6948,"042E0115
040O0240
nav","检索提取
检索提取
结束",BRT_040Other
6949,"042E0115
040O0233
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6950,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6951,"042E0115
040O0233
040O0211
040O020B
040O020F
040O0201
042E0121
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
选座接收
行李交运
值机接收
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
6952,"042E0115
040O0233
040O0211
042E0121
042E0102
042E0150
042E0121
042E0102
042E0102
042E0102
042E0150
042E0121
042E0150
042E0121
040O0233
040O0211
042E0121
042E0150
042E0121
042E0150
042E0121
042E0133
040O0233
040O0211
042E0121
042E0150
042E0121
042E0170
040T0111
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
航班详情
返回
检索提取
检索提取
检索提取
航班详情
返回
航班详情
返回
下一步值机
下一步值机
返回
航班详情
返回
航班详情
返回
检索提取
下一步值机
下一步值机
返回
航班详情
返回
旅客升降舱
旅客升降舱
返回
结束",BRT_0402
6953,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020B
040O0210
040O0211
040O020E
040O0210
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
检索提取
下一步值机
修改座位
检索提取
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
6954,"042E0115
042E0115
042E0118
042E0118
042E0118
042E0146
042E0106
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
旅客详情
结束",BRT_0402
6955,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6956,"042E0115
040O0233
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
6957,"16200100
16200101
042E0117","业务信息查询
业务信息查询
结束",-
6958,"042E0115
040O0233
040O0211
040O020F
042E0121
040O0240
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
6959,"042E0115
042E0115
042E0118
042E0118
042E0146
042E0146
042E0106
042E0402
040O0233
040O0211
040O020F
040O0210
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
旅客详情
旅客详情
下一步值机
下一步值机
行李交运
检索提取
行李交运
返回
结束",BRT_0402
6960,"042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O0262
040O0211
040O020B
040O020F
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
值机接收
下一步值机
选座接收
行李交运
行李交运
返回
结束",BRT_0402
6961,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6962,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0170
040T0111
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
旅客升降舱
旅客升降舱
返回
结束",BRT_0402
6963,"042E0115
040O0233
040O0211
040O020F
042E0121
nav","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_040Other
6964,"16200101
nav","业务信息查询
结束",BRT_040Other
6965,"042E0115
042E0115
042E0118
042E0150
042E0121
042E0118
042E0153
042E0153
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
040O0222
040O0222
042E0121
043L0204
01010916","检索提取
检索提取
检索提取
航班详情
返回
检索提取
OP/CI航班
OP/CI航班
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
OP/CI航班
OP/CI航班
返回
航班查询历史
结束",BRT_0409
6966,"042E0115
040O0233
040O0211
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0223
040O0223
040O0211
040O020B
040O0222
040O0222
042E0121
042E0117","检索提取
下一步值机
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
OP/CI航班
OP/CI航班
下一步值机
选座接收
OP/CI航班
OP/CI航班
返回
结束",BRT_0402
6967,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6968,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6969,"16200100
16200101
01010916","业务信息查询
业务信息查询
结束",BRT_0412
6970,"042E0115
040O0233
040O0211
040O020B
040O020F
040O0211
040O020E
040O0201
040O0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
行李交运
下一步值机
修改座位
值机接收
值机接收
返回
结束",BRT_0402
6971,"042E0115
040O0240
042E0118
042E0118
042E0118
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
6972,"042E0115
040O0233
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6973,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0106
042E0402
042E0402
042E0402
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
旅客详情
旅客详情
旅客详情
旅客详情
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_040I
6974,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6975,"042E0115
042E0106
042E0106
042E0106
042E0106
042E0106
042E0146
042E0146
042E0117","检索提取
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
重打牌
重打牌
结束",BRT_0402
6976,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
040O0293
040O0200
01010916","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
航班详情
下一步值机
结束",BRT_0409
6977,"042E0115
042E0115
042E0118
042E0115
01010916","检索提取
检索提取
检索提取
检索提取
结束",BRT_0409
6978,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O0270
042E0402
042E0402
040O020F
040O0225
040O020F
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
旅客详情
旅客详情
旅客详情
行李交运
值机接收
行李交运
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6979,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0150
042E0121
042E0106
042E0141
042E0121
042E0150
042E0121
042E0106
042E0141
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
航班详情
返回
旅客详情
客票详情
返回
航班详情
返回
旅客详情
客票详情
返回
结束",BRT_0402
6980,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020B
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
选座接收
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
6981,"042E0115
042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
6982,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0270
042E0402
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
042E0121
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
6983,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0211
040O020F
042E0121
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
6984,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0150
042E0121
042E0150
042E0121
040O0233
040O0211
042E0121
042E0106
042E0141
042E0121
042E0151
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
航班详情
返回
航班详情
返回
下一步值机
下一步值机
返回
旅客详情
客票详情
返回
座位锁放
返回
结束",BRT_0402
6985,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0293
040O0200
040O0280
040O0200
040O0293
040O0200
040O0280
040O0200
151U0100
151U0101
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
客票详情
下一步值机
航班详情
下一步值机
客票详情
下一步值机
公共信息查询
公共信息查询
结束",BRT_0409
6986,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0211
040O020B
040O020B
040O0211
040O0211
040O020B
040O020B
040O0211
040O0210
040O0211
040O020F
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0150
042E0121
042E0150
042E0121
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
下一步值机
选座接收
选座接收
下一步值机
下一步值机
选座接收
选座接收
下一步值机
检索提取
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
航班详情
返回
航班详情
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
6987,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
162R0500
162R0501
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
值机员综合办理统计
值机员综合办理统计
结束",BRT_040I
6988,"042E0102
042E0100
042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0102
042E0112
042E0112
040O0240
042E0102
042E0112
042E0112
040O0240
042E0112
042E0112
042E0142
040V0204
042E0121
042E0102
042E0112
042E0112
042E0142
040V0204
042E0121
042E0102
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
返回
结束",BRT_0401
6989,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6990,"042E0115
042E0141
042E0121
042E0150
042E0121
040O0233
040O0211
040O0212
040O020E
040O020E
040O0212
040O020E
040O0211
040O020H
040O020H
040O020H
040O0211
040O020E
040O0238
040O0238
040O0238
040O0278
042F0202
040O0200
042E0121
042E0117","检索提取
客票详情
返回
航班详情
返回
下一步值机
下一步值机
EDI联程值机
修改座位
修改座位
EDI联程值机
修改座位
下一步值机
改座加行李
改座加行李
改座加行李
下一步值机
修改座位
重打牌
重打牌
重打牌
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
6991,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6992,"042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6993,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
6994,"042E0115
040O0233
040O0211
042E0121
042E0102
042E0102
042E0102
042E0102
042E0118
042E0150
042E0121
042E0141
042E0121
042E0151
042E0121
042E0151
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
返回
客票详情
返回
座位锁放
返回
座位锁放
返回
结束",BRT_0402
6995,"042E0115
042E0170
040T0111
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客升降舱
旅客升降舱
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6996,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0270
043L0101
040O020A
040O020A
040O0211
042E0121
042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0115
040O0233
040O0211
040O020F
040O020F
040O020F
040O0278
042F0202
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
6997,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
6998,"042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6999,"042E0115
042E0115
042E0118
042E0118
042E0146
042E0146
042E0146
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7000,"042E0115
042E0115
042E0118
040O0233
040O0211
042E0121
042E0102
042E0102
042E0118
042E0102
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
7001,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0262
040O0282
040T0109
040T0109
040T0111
040O0200
042E0121
042E0115
040O0233
040O0211
040O020F
040O0211
040O020E
040O020E
042E0121
042E0141
042E0121
042E0151
042E0121
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
下一步值机
修改座位
修改座位
返回
客票详情
返回
座位锁放
返回
检索提取
检索提取
结束",BRT_0402
7002,"042E0115
040O0233
040O0211
040O020F
040O0280
040O0200
040O0221
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
客票详情
下一步值机
座位锁放
下一步值机
返回
结束",BRT_0402
7003,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
042E0106
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7004,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
162R0500
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
值机员综合办理统计
结束",BRT_0409
7005,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7006,"042E0115
042E0106
042E0146
042E0146
042E0117","检索提取
旅客详情
重打牌
重打牌
结束",BRT_0402
7007,"042E0115
042E0150
042E0121
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
航班详情
返回
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7008,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
7009,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7010,"042E0115
042E0115
042E0118
042E0118
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7011,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020E
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
修改座位
返回
结束",BRT_0402
7012,"042E0115
042E0115
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0137
042F0202
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
返回
管理旅客备注
管理旅客备注
返回
结束",BRT_0402
7013,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0137
042F0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
返回
管理旅客备注
管理旅客备注
返回
结束",BRT_0402
7014,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7015,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7016,"042E0115
042E0150
042E0121
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
040O020F
040O020F
042E0121
042E0117","检索提取
航班详情
返回
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
行李交运
行李交运
返回
结束",BRT_0402
7017,"042E0115
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
040O020F
040O020F
040O0270
042E0121
040O0240
042E0117","检索提取
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
行李交运
行李交运
旅客详情
返回
检索提取
结束",BRT_0402
7018,"042E0115
042E0115
042E0118
042E0118
042E0106
042E0402
040O0233
040O0211
042E0121
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
下一步值机
下一步值机
返回
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7019,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7020,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7021,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
7022,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
7023,"042E0105
042E0105
040O0233
040O0211
042E0121
042E0117","办理历史
办理历史
下一步值机
下一步值机
返回
结束",BRT_040L
7024,"042E0115
040O0233
040O0211
042E0121
040O0240
040O0233
040O0211
040O020B
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
7025,"042E0115
042E0115
042E0115
042E0107
042E0115
042E0117","检索提取
检索提取
检索提取
全部操作入口
检索提取
结束",BRT_0402
7026,"042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
7027,"042E0115
042E0102
042E0117","检索提取
检索提取
结束",BRT_0402
7028,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
