路径编号,业务ID,业务组名称,路径编码
1231,"042E0102
042E0117","检索提取
结束",BRT_0401
1232,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1233,"042E0102
042E0117","检索提取
结束",BRT_0401
1234,"042E0102
042E0117","检索提取
结束",BRT_0401
1235,"042E0102
042E0150
042E0121
042E0100
042E0102
042E0118
042E0151
043L1201
07161400
042E0121
042E0102
042E0102
042E0102
042E0151
042E0106
042E0106
040P0701
01010916","检索提取
航班详情
返回
检索提取
检索提取
检索提取
座位锁放
座位锁放
座位与旅客控制
返回
检索提取
检索提取
检索提取
座位锁放
旅客详情
旅客详情
座位图旅客处理
结束",BRT_0406
1236,"042E0102
042E0150
042E0121
01010916","检索提取
航班详情
返回
结束",BRT_0406
1237,"042E0115
042E0117","检索提取
结束",BRT_0402
1238,"042E0102
042E0150
042E0121
043L0205
043L0205
042E0121
042E0155
040Q0114
01010916","检索提取
航班详情
返回
None
None
返回
添加无订座
添加无订座
结束",BRT_0406
1239,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1240,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1241,"042E0102
042E0150
042E0121
042E0150
042E0121
01010916","检索提取
航班详情
返回
航班详情
返回
结束",BRT_0406
1242,"042E0115
040O0233
040O0211
040O020F
040O020F
042E0121
01010916","检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_0409
1243,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
1244,"042E0102
042E0212
042E0102
040O0240
040O0233
040O0211
040O020B
040O020B
040O0211
040O0278
042F0202
040O0200
042E0100
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
管理旅客备注
管理旅客备注
下一步值机
检索提取
结束",BRT_0401
1245,"042E0102
042E0151
042E0121
042E0150
042E0121
042E0102
040O0233
040O0211
040O0223
040O0223
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0211
040O020B
040O020B
040O0222
040O0222
01010916","检索提取
座位锁放
返回
航班详情
返回
检索提取
下一步值机
下一步值机
OP/CI航班
OP/CI航班
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
下一步值机
选座接收
选座接收
OP/CI航班
OP/CI航班
结束",BRT_0406
1246,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1247,"042E0115
01010916","检索提取
结束",BRT_0409
1248,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1249,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
1250,"042E0115
040O0233
040O0211
040O020B
01010916","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
1251,"042E0102
01010916","检索提取
结束",BRT_0406
1252,"042E0102
042E0212
042E0118
042E0118
042E0146
042E0146
01010916","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
结束",BRT_0406
1253,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
1254,"042E0102
042E0102
042E0102
042E0141
042E0121
042E0117","检索提取
检索提取
检索提取
客票详情
返回
结束",BRT_0401
1255,"042E0102
042E0117","检索提取
结束",BRT_0401
1256,"042E0102
042E0117","检索提取
结束",BRT_0401
1257,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1258,"042E0115
042E0106
042E0115
040O0233
040O0211
040O0233
040O0281
040V0204
01010916","检索提取
旅客详情
检索提取
下一步值机
下一步值机
下一步值机
座位处理
座位处理
结束",BRT_0409
1259,"042E0102
042E0118
042E0102
042E0118
042E0102
042E0102
040O0240
042E0118
042E0146
042E0146
042E0141
042E0121
042E0102
042E0146
042E0146
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
客票详情
返回
检索提取
重打牌
重打牌
结束",BRT_0406
1260,"042E0115
042E0145
040R0104
042E0121
01010916","检索提取
行李交运
行李交运
返回
结束",BRT_0409
1261,"042E0115
042E0117","检索提取
结束",BRT_0402
1262,"042E0102
043L0202
042E0155
040Q0114
040Q0103
040Q0105
040O0211
040O0211
040O020F
040O0278
042F0202
042F0202
040O0200
01010916","检索提取
GS限额
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
下一步值机
行李交运
管理旅客备注
管理旅客备注
管理旅客备注
下一步值机
结束",BRT_0406
1263,"042E0102
042E0118
042E0141
042G0102
042G0101
042G0102
042G0101
042G0102
042E0121
042E0117","检索提取
检索提取
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
返回
结束",BRT_0401
1264,"042E0115
042E0143
042E0106
042E0117","检索提取
旅客拉下
旅客详情
结束",BRT_0402
1265,"042E0102
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
1266,"042E0102
042E0151
042E0121
042E0118
042E0118
042E0150
042E0121
042E0151
042E0121
042E0102
042E0117","检索提取
座位锁放
返回
检索提取
检索提取
航班详情
返回
座位锁放
返回
检索提取
结束",BRT_0401
1267,"042E0102
042E0212
042E0142
042E0121
042E0142
040V0204
042E0121
01010916","检索提取
检索提取
座位处理
返回
座位处理
座位处理
返回
结束",BRT_0406
1268,"042E0115
042E0117","检索提取
结束",BRT_0402
1269,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
1270,"042E0102
042E0138
042E0121
042E0138
042F0401
042E0121
nav","检索提取
管理特服
返回
管理特服
管理特服
返回
结束",BRT_040Other
1271,"042E0115
042E0117","检索提取
结束",BRT_0402
1272,"042E0115
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
结束",BRT_0402
1273,"042E0102
01010916","检索提取
结束",BRT_0406
1274,"042E0102
042E0133
042E0133
042E0133
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
1275,"042E0102
042E0117","检索提取
结束",BRT_0401
1276,"042E0115
042E0117","检索提取
结束",BRT_0402
1277,"042E0102
042E0117","检索提取
结束",BRT_0401
1278,"042E0102
042E0212
040O0240
042E0142
042E0121
042E0118
042E0142
040V0204
042E0121
042E0117","检索提取
检索提取
检索提取
座位处理
返回
检索提取
座位处理
座位处理
返回
结束",BRT_0401
1279,"042E0102
042E0133
042E0117","检索提取
检索提取
结束",BRT_0401
1280,"042E0102
042E0137
042E0121
042E0154
042F0301
042E0121
16200800
16200801
042E0100
042E0102
042E0151
042E0121
01010916","检索提取
管理旅客备注
返回
管理提醒拦截
管理提醒拦截
返回
AV查询
AV查询
检索提取
检索提取
座位锁放
返回
结束",BRT_0406
1281,"042E0102
042E0117","检索提取
结束",BRT_0401
1282,"042E0102
042E0106
01010916","检索提取
旅客详情
结束",BRT_0406
1283,"042E0102
042E0100
042E0102
01010916","检索提取
检索提取
检索提取
结束",BRT_0406
1284,"042E0102
01010916","检索提取
结束",BRT_0406
1285,"042E0102
042E0117","检索提取
结束",BRT_0401
1286,"042E0102
042E0151
042E0121
042E0151
042E0121
042E0102
042E0151
042E0121
042E0102
042E0133
042E0151
042E0121
042E0102
040O0240
042E0117","检索提取
座位锁放
返回
座位锁放
返回
检索提取
座位锁放
返回
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
结束",BRT_0401
1287,"042E0102
042E0117","检索提取
结束",BRT_0401
1288,"042E0102
042E0151
042E0121
042E0133
042E0133
042E0133
042E0117","检索提取
座位锁放
返回
检索提取
检索提取
检索提取
结束",BRT_0401
1289,"042E0102
042E0212
042E0142
040V0204
01010903","检索提取
检索提取
座位处理
座位处理
结束",BRT_040H
1290,"042E0102
040O0233
040O0211
040O020E
040O0278
042F0202
040O0200
01010916","检索提取
下一步值机
下一步值机
修改座位
管理旅客备注
管理旅客备注
下一步值机
结束",BRT_0406
1291,"042E0102
042E0150
042E0121
042E0150
042E0121
042E0117","检索提取
航班详情
返回
航班详情
返回
结束",BRT_0401
1292,"042E0102
042E0117","检索提取
结束",BRT_0401
1293,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
1294,"042E0102
042E0212
040O0240
040O0233
040O0211
040O020E
040O0278
042F0202
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
管理旅客备注
管理旅客备注
结束",BRT_0406
1295,"042E0102
042E0212
042E0102
042E0118
040O0240
042E0118
042E0142
040V0204
042E0121
042E0102
042E0102
042E0118
042E0118
042E0106
042E0402
042E0402
042E0402
042E0402
042E0402
042E0402
042E0401
042E0401
042E0402
042E0402
042E0402
042E0402
042E0402
042E0118
042E0106
042E0100
042E0102
042E0106
042E0151
042E0121
040O0233
040O0211
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
检索提取
旅客详情
检索提取
检索提取
旅客详情
座位锁放
返回
下一步值机
下一步值机
结束",BRT_0406
1296,"042E0115
042E0112
042E0115
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
042E0115
042E0112
042E0115
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
042E0115
042E0112
042E0115
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
040O0240
042E0118
042E0142
040V0204
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
座位处理
座位处理
返回
结束",BRT_0402
1297,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0409
1298,"042E0102
042E0212
042E0118
042E0118
042E0118
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
040O0240
042E0118
042E0142
040V0204
042E0121
042E0102
042E0102
042E0118
042E0106
042E0402
042E0142
040V0204
042E0121
042E0118
042E0142
040V0204
042E0121
042E0102
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
旅客详情
旅客详情
座位处理
座位处理
返回
检索提取
座位处理
座位处理
返回
检索提取
结束",BRT_0401
1299,"042E0102
042E0212
042E0102
040O0233
040O0211
040O020E
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
结束",BRT_0406
1300,"042E0102
042E0212
040O0233
040O0211
040O020E
040O0278
042F0202
042F0202
042F0202
01010916","检索提取
检索提取
下一步值机
下一步值机
修改座位
管理旅客备注
管理旅客备注
管理旅客备注
管理旅客备注
结束",BRT_0406
1301,"042E0102
042E0212
042E0102
042E0118
042E0106
042E0106
042E0118
042E0106
042E0402
042E0402
042E0402
042E0401
042E0118
042E0115
042E0112
042E0115
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
040O0240
042E0142
040V0204
042E0121
042E0102
042E0102
042E0118
042E0142
040V0204
042E0121
042E0102
042E0102
01010916","检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
检索提取
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
结束",BRT_0406
1302,"042E0102
042E0212
042E0102
042E0118
042E0106
042E0402
042E0142
040V0204
042E0121
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
座位处理
座位处理
返回
检索提取
检索提取
结束",BRT_0401
1303,"042E0102
042E0212
042E0102
042E0118
042E0106
042E0402
042E0402
042E0118
042E0106
042E0402
042E0402
042E0402
042E0402
042E0402
042E0118
042E0115
042E0112
042E0115
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
040O0240
042E0142
040V0204
042E0121
042E0102
042E0102
042E0118
042E0106
042E0402
042E0142
040V0204
042E0121
042E0118
042E0142
040V0204
042E0121
042E0118
042E0106
042E0402
042E0402
042E0142
042E0121
042E0142
040V0204
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
检索提取
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
座位处理
座位处理
返回
检索提取
检索提取
检索提取
旅客详情
旅客详情
座位处理
座位处理
返回
检索提取
座位处理
座位处理
返回
检索提取
旅客详情
旅客详情
旅客详情
座位处理
返回
座位处理
座位处理
返回
结束",BRT_0401
1304,"042E0115
042E0145
040R0104
042E0121
01010916","检索提取
行李交运
行李交运
返回
结束",BRT_0409
1305,"042E0115
042E0115
042E0133
042E0133
01010916","检索提取
检索提取
检索提取
检索提取
结束",BRT_0409
1306,"042E0102
042E0100
042E0102
042E0150
042E0150
042E0121
042E0151
042E0121
01010916","检索提取
检索提取
检索提取
航班详情
航班详情
返回
座位锁放
返回
结束",BRT_0406
1307,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020B
040O0210
040O0211
040O020B
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
检索提取
下一步值机
选座接收
结束",BRT_0409
1308,"042E0102
042E0150
042E0121
042E0102
042E0133
042E0117","检索提取
航班详情
返回
检索提取
检索提取
结束",BRT_0401
1309,"042E0102
042E0117","检索提取
结束",BRT_0401
1310,"042E0102
042E0117","检索提取
结束",BRT_0401
1311,"042E0102
042E0102
042E0212
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
1312,"042E0102
042E0117","检索提取
结束",BRT_0401
1313,"042E0102
042E0150
042E0121
042E0150
042E0121
043L0202
07161201
042E0155
040Q0114
040Q0114
040Q0114
040Q0105
040Q0105
040O0211
040O0210
040O0233
040O0210
040O0211
040O020E
040O0210
040O0211
040O020B
040O0210
040O0210
040O0238
040O0238
040O0210
040O020F
040O0278
042F0202
042F0202
040O0200
040O020F
040O020F
01010916","检索提取
航班详情
返回
航班详情
返回
GS限额
GS限额
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
检索提取
下一步值机
检索提取
下一步值机
修改座位
检索提取
下一步值机
选座接收
检索提取
检索提取
重打牌
重打牌
检索提取
行李交运
管理旅客备注
管理旅客备注
管理旅客备注
下一步值机
行李交运
行李交运
结束",BRT_0406
1314,"042E0102
042E0117","检索提取
结束",BRT_0401
1315,"042E0102
042E0212
042E0102
042E0212
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
1316,"042E0102
042E0102
042E0106
042E0151
042E0121
042E0106
042E0118
042E0100
042E0102
042E0150
01010916","检索提取
检索提取
旅客详情
座位锁放
返回
旅客详情
检索提取
检索提取
检索提取
航班详情
结束",BRT_0406
1317,"042E0102
042E0150
042E0121
01010916","检索提取
航班详情
返回
结束",BRT_0406
1318,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
1319,"042E0102
042E0117","检索提取
结束",BRT_0401
1320,"042E0102
042E0117","检索提取
结束",BRT_0401
1321,"042E0115
040O0233
040O0211
040O020A
042E0121
042E0117","检索提取
下一步值机
下一步值机
值机接收
返回
结束",BRT_0402
1322,"042E0102
042E0117","检索提取
结束",BRT_0401
1323,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1324,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0210
01010910
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
框架公共功能
结束",BRT_0409
1325,"042E0102
042E0151
042E0121
042E0153
042E0153
042E0155
040Q0114
01010916","检索提取
座位锁放
返回
OP/CI航班
OP/CI航班
添加无订座
添加无订座
结束",BRT_0406
1326,"042E0115
042E0117","检索提取
结束",BRT_0402
1327,"042E0102
042E0155
040Q0114
040Q0109
040Q0105
040O0211
040O0233
043L0302
07161201
040O020A
01010916","检索提取
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
下一步值机
GS限额
GS限额
值机接收
结束",BRT_0406
1328,"042E0115
042E0115
042E0102
042E0118
042E0102
042E0102
042E0118
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
1329,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
结束",BRT_0409
1330,"042E0102
042E0150
042E0100
01010916","检索提取
航班详情
检索提取
结束",BRT_0406
1331,"042E0102
042E0102
042E0150
042E0121
042E0141
042E0121
042E0100
16200800
16200801
01010916","检索提取
检索提取
航班详情
返回
客票详情
返回
检索提取
AV查询
AV查询
结束",BRT_0406
1332,"042E0115
042E0115
042E0115
042E0115
01010916","检索提取
检索提取
检索提取
检索提取
结束",BRT_0409
1333,"042E0115
042E0115
042E0118
nav","检索提取
检索提取
检索提取
结束",BRT_040Other
1334,"042E0102
042E0141
141R0100
141R0101
01010916","检索提取
客票详情
客票查询
客票查询
结束",BRT_0406
1335,"042E0102
042E0143
042E0154
042F0301
042E0121
042E0117","检索提取
旅客拉下
管理提醒拦截
管理提醒拦截
返回
结束",BRT_0401
1336,"042E0102
042E0102
042E0102
042E0102
042E0102
042E0151
042E0121
042E0180
undefined
undefined
042E0308
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
座位锁放
返回
已/未登机查询
已/未登机查询
已/未登机查询
旅客详情
结束",BRT_0406
1337,"042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
042E0118
042E0102
01010916","检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
结束",BRT_0406
1338,"042E0102
042E0150
042E0121
042E0102
040O0240
042E0118
042E0170
040T0108
040T0106
040T0101
042E0121
042E0100
042E0102
01010916","检索提取
航班详情
返回
检索提取
检索提取
检索提取
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
返回
检索提取
检索提取
结束",BRT_0406
1339,"042E0102
042E0150
040P0801
040P0204
01010916","检索提取
航班详情
OP/CI航班
OP/CI航班
结束",BRT_0406
1340,"042E0102
042E0150
042E0121
042E0150
042E0121
nav","检索提取
航班详情
返回
航班详情
返回
结束",BRT_040Other
1341,"042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
1342,"042E0102
042E0212
042E0117","检索提取
检索提取
结束",BRT_0401
1343,"042E0102
042E0117","检索提取
结束",BRT_0401
1344,"042E0102
042E0150
042E0121
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0118
042E0118
042E0141
042G0102
042G0101
042G0102
042G0101
042G0102
042E0121
042E0102
043L0202
07161201
042E0151
042E0121
01010916","检索提取
航班详情
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
返回
检索提取
GS限额
GS限额
座位锁放
返回
结束",BRT_0406
1345,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
1346,"042E0102
042E0118
042E0117","检索提取
检索提取
结束",BRT_0401
1347,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1348,"042E0102
040O0240
042E0100
042E0102
01010916","检索提取
检索提取
检索提取
检索提取
结束",BRT_0406
1349,"042E0102
042E0118
01010916","检索提取
检索提取
结束",BRT_0406
1350,"042E0102
042E0150
042E0121
042E0102
042E0102
042E0102
042E0180
undefined
undefined
042E0308
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
01010916","检索提取
航班详情
返回
检索提取
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
旅客详情
None
None
None
None
None
None
None
None
None
结束",BRT_0406
1351,"042E0102
042E0102
042E0151
042E0121
042E0166
042E0121
042E0152
042E0152
042E0118
042E0118
042E0102
042E0118
042E0118
042E0150
042E0100
042E0102
042E0150
01010916","检索提取
检索提取
座位锁放
返回
管理联程段
返回
OP/CI航班
OP/CI航班
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
检索提取
检索提取
航班详情
结束",BRT_0406
1352,"042E0102
042E0102
042E0102
042E0102
042E0180
undefined
undefined
042E0308
16270105
16270105
16270105
01010916","检索提取
检索提取
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
旅客详情
None
None
None
结束",BRT_0406
1353,"042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
042E0118
042E0102
042E0100
01010916","检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
结束",BRT_0406
1354,"042E0102
042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
042E0152
042E0152
042E0117","检索提取
检索提取
检索提取
检索提取
座位锁放
返回
检索提取
OP/CI航班
OP/CI航班
结束",BRT_0401
1355,"042E0102
042E0102
042E0180
undefined
undefined
01010910
01010916","检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
框架公共功能
结束",BRT_0406
1356,"042E0102
042E0102
042E0150
01010916","检索提取
检索提取
航班详情
结束",BRT_0406
1357,"042E0102
042E0150
042E0121
042E0152
042E0152
042E0102
042E0102
042E0180
undefined
undefined
042E0308
16270105
042E0318
042F0502
042F0502
01010916","检索提取
航班详情
返回
OP/CI航班
OP/CI航班
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
旅客详情
None
修改性别/类型
修改性别/类型
修改性别/类型
结束",BRT_0406
1358,"042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
042E0118
042E0102
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
航班详情
返回
结束",BRT_0401
1359,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
1360,"042E0102
01010910
01010910
01010916","检索提取
框架公共功能
框架公共功能
结束",BRT_0406
1361,"042E0102
042E0212
042E0150
040P0801
040P0204
042E0121
042E0117","检索提取
检索提取
航班详情
OP/CI航班
OP/CI航班
返回
结束",BRT_0401
1362,"042E0102
042E0150
01010916","检索提取
航班详情
结束",BRT_0406
1363,"042E0102
042E0151
042E0121
043L0202
07161201
042E0139
042E0121
043L0202
07161201
042E0117","检索提取
座位锁放
返回
GS限额
GS限额
管理婴儿
返回
GS限额
GS限额
结束",BRT_0401
1364,"042E0102
01010910
01010916","检索提取
框架公共功能
结束",BRT_0406
1365,"042E0102
042E0102
042E0102
042E0102
042E0102
042E0151
042E0102
042E0102
042E0118
042E0118
042E0118
042E0106
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
座位锁放
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
结束",BRT_0406
1366,"042E0102
042E0151
042E0121
043L0202
07161201
042E0102
042E0102
042E0102
042E0118
042E0118
042E0170
042E0121
042E0118
042E0170
040T0101
042E0121
040O0233
040O0211
042E0121
042E0102
042E0102
040O0233
040O0211
040O0211
040O020E
042E0121
042E0102
040O0233
040O0211
040O020E
01010916","检索提取
座位锁放
返回
GS限额
GS限额
检索提取
检索提取
检索提取
检索提取
检索提取
旅客升降舱
返回
检索提取
旅客升降舱
旅客升降舱
返回
下一步值机
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
下一步值机
修改座位
返回
检索提取
下一步值机
下一步值机
修改座位
结束",BRT_0406
1367,"042E0102
042E0152
042E0152
042E0102
042E0102
042E0180
undefined
undefined
042E0308
16270105
16270104
16270105
16270105
16270105
16270105
16270105
16270105
01010916","检索提取
OP/CI航班
OP/CI航班
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
旅客详情
None
None
None
None
None
None
None
None
结束",BRT_0406
1368,"042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
042E0118
042E0102
042E0150
040P0202
042E0121
042E0117","检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
航班详情
航班详情
返回
结束",BRT_0401
1369,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
1370,"042E0102
042E0150
040P0202
040P0202
042E0121
042E0117","检索提取
航班详情
航班详情
航班详情
返回
结束",BRT_0401
1371,"042E0102
042E0150
040P0202
01010910
01010916","检索提取
航班详情
航班详情
框架公共功能
结束",BRT_0406
1372,"042E0102
042E0152
042E0152
042E0102
042E0102
042E0180
undefined
undefined
042E0308
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
042E0308
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
042E0308
16270105
16270105
16270105
16270105
16270105
16270105
16270105
16270105
01010916","检索提取
OP/CI航班
OP/CI航班
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
旅客详情
None
None
None
None
None
None
None
None
None
None
None
None
None
旅客详情
None
None
None
None
None
None
None
None
None
None
None
None
None
旅客详情
None
None
None
None
None
None
None
None
结束",BRT_0406
1373,"042E0102
042E0102
042E0102
042E0151
042E0121
042E0118
042E0118
042E0118
042E0118
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
航班详情
返回
结束",BRT_0401
1374,"042E0102
01010916","检索提取
结束",BRT_0406
1375,"042E0102
042E0150
040P0202
042E0121
042E0117","检索提取
航班详情
航班详情
返回
结束",BRT_0401
1376,"042E0102
042E0102
042E0102
042E0102
042E0180
undefined
undefined
01010916","检索提取
检索提取
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
结束",BRT_0406
