business_id,business_label,BP,KC,PG,BT,DIST,SUB,business_class,class_name
040O0212,0,04,24,02,12,8.0,7.208,04,值机接收
040O0204,0,04,24,02,04,8.0,1.22,04,值机接收
040O0280,0,04,24,02,80,76.0,12.483,15,客票详情
040O0200,0,04,24,02,00,80.0,1.748,04,值机接收
040O0293,0,04,24,02,93,93.0,0.599,32,航班详情
040O0200,0,04,24,02,00,93.0,1.752,04,值机接收
040O0204,0,04,24,02,04,4.0,9.63,04,值机接收
040O0212,0,04,24,02,12,8.0,3.611,04,值机接收
040O0204,0,04,24,02,04,8.0,1.062,04,值机接收
040O0238,0,04,24,02,38,34.0,14.015,09,重打牌
040O0238,0,04,24,02,38,0.0,0.503,09,重打牌
01010915,-1,01,1,09,15,33.4066,17.86,05,结束
042E0115,1,04,16,01,15,17.2627,2.705,02,检索提取
042E0115,1,04,16,01,15,0.0,2.7,02,检索提取
042E0118,0,04,16,01,18,3.0,1.302,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.36,04,值机接收
040O0211,0,04,24,02,11,11.0,0.429,04,值机接收
040O0216,0,04,24,02,16,5.0,10.479,04,值机接收
040O0216,0,04,24,02,16,0.0,2.705,04,值机接收
040O0204,0,04,24,02,04,12.0,3.607,04,值机接收
040O0204,0,04,24,02,04,0.0,2.846,04,值机接收
040O0204,0,04,24,02,04,0.0,26.431,04,值机接收
01010915,-1,01,1,09,15,26.6083,55.393,05,结束
042E0115,1,04,16,01,15,17.2627,7.383,02,检索提取
042E0150,0,04,16,01,50,35.0,2.151,32,航班详情
042E0121,0,04,16,01,21,29.0,12.22,79,返回
040O0200,0,04,24,02,00,22.4944,0.533,04,值机接收
040O0211,0,04,24,02,11,11.0,0.425,04,值机接收
040O0293,0,04,24,02,93,82.0,15.48,32,航班详情
040O0200,0,04,24,02,00,93.0,3.729,04,值机接收
040O0204,0,04,24,02,04,4.0,12.416,04,值机接收
01010915,-1,01,1,09,15,26.6083,25.149,05,结束
042E0115,1,04,16,01,15,17.2627,2.936,02,检索提取
042E0115,1,04,16,01,15,0.0,10.966,02,检索提取
042E0118,0,04,16,01,18,3.0,1.465,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.78,04,值机接收
040O0211,0,04,24,02,11,11.0,0.637,04,值机接收
040O0204,0,04,24,02,04,7.0,2.803,04,值机接收
040O0204,0,04,24,02,04,0.0,10.08,04,值机接收
040O0293,0,04,24,02,93,89.0,1.648,32,航班详情
040O0200,0,04,24,02,00,93.0,1.057,04,值机接收
040O0216,0,04,24,02,16,16.0,5.385,04,值机接收
040O0204,0,04,24,02,04,12.0,20.788,04,值机接收
01010915,-1,01,1,09,15,26.6083,35.664,05,结束
042E0115,1,04,16,01,15,17.2627,1.424,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.336,04,值机接收
040O0211,0,04,24,02,11,11.0,0.534,04,值机接收
040O0293,0,04,24,02,93,82.0,5.194,32,航班详情
040O0200,0,04,24,02,00,93.0,1.409,04,值机接收
040O0262,0,04,24,02,62,62.0,11.455,04,值机接收
040O0282,0,04,24,02,82,20.0,18.306,24,旅客升降舱
040T0111,0,04,29,01,11,71.1829,13.222,24,旅客升降舱
040O0200,0,04,24,02,00,12.1244,0.342,04,值机接收
01010915,-1,01,1,09,15,28.4956,21.149,05,结束
042E0115,1,04,16,01,15,17.2627,1.346,02,检索提取
042E0115,1,04,16,01,15,0.0,11.806,02,检索提取
042E0188,0,04,16,01,88,73.0,0.974,02,检索提取
040O0200,0,04,24,02,00,88.3685,2.152,04,值机接收
040O0211,0,04,24,02,11,11.0,0.567,04,值机接收
042E0121,0,04,16,01,21,12.8452,4.57,79,返回
042E0102,1,04,16,01,02,19.0,2.208,02,检索提取
042E0102,1,04,16,01,02,0.0,2.573,02,检索提取
042E0118,0,04,16,01,18,16.0,1.426,02,检索提取
042E0117,-1,04,16,01,17,1.0,0.254,05,结束
01010915,-1,01,1,09,15,17.3781,0.481,05,结束
042E0115,1,04,16,01,15,17.2627,3.207,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.536,04,值机接收
040O0211,0,04,24,02,11,11.0,0.458,04,值机接收
040O0204,0,04,24,02,04,7.0,3.712,04,值机接收
040O0212,0,04,24,02,12,8.0,2.426,04,值机接收
040O0204,0,04,24,02,04,8.0,2.822,04,值机接收
01010915,-1,01,1,09,15,26.6083,14.493,05,结束
042E0115,1,04,16,01,15,17.2627,3.941,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.028,04,值机接收
040O0211,0,04,24,02,11,11.0,0.623,04,值机接收
040O0238,0,04,24,02,38,27.0,0.878,09,重打牌
040O0238,0,04,24,02,38,0.0,0.747,09,重打牌
040O0204,0,04,24,02,04,34.0,0.793,04,值机接收
040O0204,0,04,24,02,04,0.0,2.813,04,值机接收
042E0121,0,04,16,01,21,18.8149,5.502,79,返回
042E0115,1,04,16,01,15,6.0,2.828,02,检索提取
042E0188,0,04,16,01,88,73.0,0.642,02,检索提取
01010915,-1,01,1,09,15,75.0133,23.829,05,结束
042E0105,1,04,16,01,05,19.9499,6.113,61,办理历史
042E0105,1,04,16,01,05,0.0,0.457,61,办理历史
01010915,-1,01,1,09,15,19.9499,2.292,05,结束
042E0115,1,04,16,01,15,17.2627,3.128,02,检索提取
042E0146,0,04,16,01,46,31.0,1.548,09,重打牌
042E0146,0,04,16,01,46,0.0,0.711,09,重打牌
040O0200,0,04,24,02,00,46.7012,1.576,04,值机接收
040O0211,0,04,24,02,11,11.0,0.418,04,值机接收
040O0204,0,04,24,02,04,7.0,5.717,04,值机接收
01010903,-1,01,1,09,03,24.2487,25.781,05,结束
01010102,0,01,1,01,02,8.0623,3.203,01,登录
042E0100,0,04,16,01,00,15.4272,9.216,02,检索提取
042E0115,1,04,16,01,15,15.0,2.786,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.87,04,值机接收
040O0211,0,04,24,02,11,11.0,0.901,04,值机接收
040O0204,0,04,24,02,04,7.0,9.916,04,值机接收
01010915,-1,01,1,09,15,26.6083,11.154,05,结束
042E0115,1,04,16,01,15,17.2627,5.258,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.308,04,值机接收
040O0211,0,04,24,02,11,11.0,0.604,04,值机接收
040O0204,0,04,24,02,04,7.0,2.162,04,值机接收
01010915,-1,01,1,09,15,26.6083,28.147,05,结束
042E0115,1,04,16,01,15,17.2627,2.658,02,检索提取
042E0146,0,04,16,01,46,31.0,1.425,09,重打牌
042E0146,0,04,16,01,46,0.0,0.36,09,重打牌
040O0200,0,04,24,02,00,46.7012,2.63,04,值机接收
040O0211,0,04,24,02,11,11.0,0.448,04,值机接收
040O0204,0,04,24,02,04,7.0,2.67,04,值机接收
040O0293,0,04,24,02,93,89.0,10.146,32,航班详情
040O0200,0,04,24,02,00,93.0,1.958,04,值机接收
01010915,-1,01,1,09,15,28.4956,16.651,05,结束
042E0117,-1,04,16,01,17,17.3781,0.751,05,结束
042E0115,1,04,16,01,15,2.0,3.282,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.66,04,值机接收
040O0211,0,04,24,02,11,11.0,0.648,04,值机接收
040O0212,0,04,24,02,12,1.0,6.389,04,值机接收
040O0204,0,04,24,02,04,8.0,2.344,04,值机接收
040O0270,0,04,24,02,70,66.0,4.174,10,旅客详情
01010915,-1,01,1,09,15,60.0999,23.338,05,结束
042E0117,-1,04,16,01,17,17.3781,0.404,05,结束
162R0300,1,16,29,03,00,24.6171,0.59,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,0.655,72,值机员综合办理统计
01010915,-1,01,1,09,15,34.9428,3.779,05,结束
042E0115,1,04,16,01,15,17.2627,2.904,02,检索提取
01010915,-1,01,1,09,15,17.2627,8.231,05,结束
042E0117,-1,04,16,01,17,17.3781,0.369,05,结束
042E0117,-1,04,16,01,17,0.0,0.255,05,结束
042E0115,1,04,16,01,15,2.0,8.904,02,检索提取
042E0146,0,04,16,01,46,31.0,1.734,09,重打牌
042E0146,0,04,16,01,46,0.0,0.411,09,重打牌
040O0200,0,04,24,02,00,46.7012,2.12,04,值机接收
040O0211,0,04,24,02,11,11.0,0.472,04,值机接收
040O0204,0,04,24,02,04,7.0,5.689,04,值机接收
01010915,-1,01,1,09,15,26.6083,43.823,05,结束
042E0115,1,04,16,01,15,17.2627,3.53,02,检索提取
01010915,-1,01,1,09,15,17.2627,6.614,05,结束
042E0105,1,04,16,01,05,19.9499,0.738,61,办理历史
042E0105,1,04,16,01,05,0.0,1.208,61,办理历史
01010915,-1,01,1,09,15,19.9499,1.62,05,结束
042E0115,1,04,16,01,15,17.2627,1.649,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.457,04,值机接收
040O0211,0,04,24,02,11,11.0,0.422,04,值机接收
040O0204,0,04,24,02,04,7.0,10.494,04,值机接收
040O0204,0,04,24,02,04,0.0,3.069,04,值机接收
01010915,-1,01,1,09,15,26.6083,41.679,05,结束
042E0115,1,04,16,01,15,17.2627,2.779,02,检索提取
042E0141,0,04,16,01,41,26.0,3.639,15,客票详情
042E0121,0,04,16,01,21,20.0,2.012,79,返回
042E0150,0,04,16,01,50,29.0,0.337,32,航班详情
042E0121,0,04,16,01,21,29.0,1.891,79,返回
01010915,-1,01,1,09,15,18.2757,8.109,05,结束
042E0115,1,04,16,01,15,17.2627,6.258,02,检索提取
042E0150,0,04,16,01,50,35.0,2.301,32,航班详情
042E0121,0,04,16,01,21,29.0,3.585,79,返回
042E0141,0,04,16,01,41,20.0,0.977,15,客票详情
042E0121,0,04,16,01,21,20.0,12.52,79,返回
042E0115,1,04,16,01,15,6.0,16.429,02,检索提取
042E0118,0,04,16,01,18,3.0,1.486,02,检索提取
042E0115,1,04,16,01,15,3.0,1.554,02,检索提取
042E0118,0,04,16,01,18,3.0,1.299,02,检索提取
042E0115,1,04,16,01,15,3.0,1.752,02,检索提取
042E0118,0,04,16,01,18,3.0,1.336,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.487,04,值机接收
040O0211,0,04,24,02,11,11.0,0.553,04,值机接收
040O0238,0,04,24,02,38,27.0,0.904,09,重打牌
040O0238,0,04,24,02,38,0.0,0.552,09,重打牌
040O0293,0,04,24,02,93,55.0,57.493,32,航班详情
040O0200,0,04,24,02,00,93.0,2.07,04,值机接收
040O0212,0,04,24,02,12,12.0,3.319,04,值机接收
040O0204,0,04,24,02,04,8.0,30.005,04,值机接收
040O0204,0,04,24,02,04,0.0,5.602,04,值机接收
040O0204,0,04,24,02,04,0.0,0.215,04,值机接收
040O0270,0,04,24,02,70,66.0,56.276,10,旅客详情
040O0270,0,04,24,02,70,0.0,4.197,10,旅客详情
01010915,-1,01,1,09,15,60.0999,35.966,05,结束
042E0115,1,04,16,01,15,17.2627,3.022,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.936,04,值机接收
040O0211,0,04,24,02,11,11.0,0.467,04,值机接收
040O0204,0,04,24,02,04,7.0,10.735,04,值机接收
040O0204,0,04,24,02,04,0.0,3.379,04,值机接收
01010915,-1,01,1,09,15,26.6083,26.222,05,结束
042E0115,1,04,16,01,15,17.2627,8.045,02,检索提取
042E0115,1,04,16,01,15,0.0,2.711,02,检索提取
042E0118,0,04,16,01,18,3.0,1.334,02,检索提取
042E0118,0,04,16,01,18,0.0,1.863,02,检索提取
040O0200,0,04,24,02,00,19.7231,4.619,04,值机接收
040O0211,0,04,24,02,11,11.0,0.427,04,值机接收
040O0242,0,04,24,02,42,31.0,4.185,41,管理拒载旅客
040O0204,0,04,24,02,04,38.0,1.549,04,值机接收
040O0204,0,04,24,02,04,0.0,0.169,04,值机接收
040O0238,0,04,24,02,38,34.0,1.258,09,重打牌
040O0238,0,04,24,02,38,0.0,0.487,09,重打牌
040O0211,0,04,24,02,11,27.0,38.054,04,值机接收
040O0204,0,04,24,02,04,7.0,2.689,04,值机接收
040O0204,0,04,24,02,04,0.0,1.529,04,值机接收
01010915,-1,01,1,09,15,26.6083,26.665,05,结束
042E0115,1,04,16,01,15,17.2627,1.349,02,检索提取
042E0115,1,04,16,01,15,0.0,7.24,02,检索提取
042E0118,0,04,16,01,18,3.0,1.317,02,检索提取
042E0115,1,04,16,01,15,3.0,3.921,02,检索提取
042E0118,0,04,16,01,18,3.0,1.292,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.185,04,值机接收
040O0211,0,04,24,02,11,11.0,0.535,04,值机接收
040O0204,0,04,24,02,04,7.0,2.954,04,值机接收
040O0204,0,04,24,02,04,0.0,6.16,04,值机接收
040O0211,0,04,24,02,11,7.0,27.436,04,值机接收
040O0204,0,04,24,02,04,7.0,2.164,04,值机接收
01010915,-1,01,1,09,15,26.6083,30.047,05,结束
042E0115,1,04,16,01,15,17.2627,5.42,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.26,04,值机接收
040O0211,0,04,24,02,11,11.0,0.466,04,值机接收
040O0204,0,04,24,02,04,7.0,15.535,04,值机接收
01010915,-1,01,1,09,15,26.6083,8.352,05,结束
042E0117,-1,04,16,01,17,17.3781,0.417,05,结束
042E0115,1,04,16,01,15,2.0,8.813,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.161,04,值机接收
040O0211,0,04,24,02,11,11.0,0.441,04,值机接收
040O0204,0,04,24,02,04,7.0,7.45,04,值机接收
040O0204,0,04,24,02,04,0.0,2.67,04,值机接收
01010915,-1,01,1,09,15,26.6083,20.639,05,结束
042E0115,1,04,16,01,15,17.2627,9.062,02,检索提取
042E0115,1,04,16,01,15,0.0,7.215,02,检索提取
042E0118,0,04,16,01,18,3.0,1.331,02,检索提取
042E0115,1,04,16,01,15,3.0,1.389,02,检索提取
042E0118,0,04,16,01,18,3.0,1.303,02,检索提取
042E0115,1,04,16,01,15,3.0,1.728,02,检索提取
042E0118,0,04,16,01,18,3.0,1.342,02,检索提取
042E0118,0,04,16,01,18,0.0,3.789,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.695,04,值机接收
040O0211,0,04,24,02,11,11.0,0.473,04,值机接收
040O0204,0,04,24,02,04,7.0,3.882,04,值机接收
040O0204,0,04,24,02,04,0.0,2.765,04,值机接收
040O0204,0,04,24,02,04,0.0,34.432,04,值机接收
040O0293,0,04,24,02,93,89.0,20.771,32,航班详情
040O0200,0,04,24,02,00,93.0,4.856,04,值机接收
040O0204,0,04,24,02,04,4.0,4.521,04,值机接收
040O0204,0,04,24,02,04,0.0,0.197,04,值机接收
042E0121,0,04,16,01,21,18.8149,1.495,79,返回
042E0118,0,04,16,01,18,3.0,3.523,02,检索提取
042E0146,0,04,16,01,46,28.0,0.654,09,重打牌
042E0146,0,04,16,01,46,0.0,0.41,09,重打牌
01010915,-1,01,1,09,15,35.4824,4.168,05,结束
042E0117,-1,04,16,01,17,17.3781,0.413,05,结束
042E0115,1,04,16,01,15,2.0,7.042,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.582,04,值机接收
040O0211,0,04,24,02,11,11.0,0.47,04,值机接收
042E0121,0,04,16,01,21,12.8452,2.384,79,返回
042E0115,1,04,16,01,15,6.0,2.783,02,检索提取
042E0118,0,04,16,01,18,3.0,1.353,02,检索提取
040O0200,0,04,24,02,00,19.7231,2.071,04,值机接收
040O0211,0,04,24,02,11,11.0,0.477,04,值机接收
040O0204,0,04,24,02,04,7.0,11.794,04,值机接收
040O0270,0,04,24,02,70,66.0,25.054,10,旅客详情
01010915,-1,01,1,09,15,60.0999,52.415,05,结束
042E0115,1,04,16,01,15,17.2627,1.654,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.818,04,值机接收
040O0211,0,04,24,02,11,11.0,0.46,04,值机接收
040O0204,0,04,24,02,04,7.0,3.731,04,值机接收
040O0233,0,04,24,02,33,29.0,8.146,37,旅客拉下
040O0293,0,04,24,02,93,60.0,2.223,32,航班详情
040O0200,0,04,24,02,00,93.0,30.938,04,值机接收
040O0204,0,04,24,02,04,4.0,37.448,04,值机接收
01010915,-1,01,1,09,15,26.6083,45.329,05,结束
042E0117,-1,04,16,01,17,17.3781,0.478,05,结束
01010903,-1,01,1,09,03,22.2261,9.726,05,结束
01010102,0,01,1,01,02,8.0623,3.951,01,登录
042E0100,0,04,16,01,00,15.4272,2.514,02,检索提取
042E0115,1,04,16,01,15,15.0,13.018,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.193,04,值机接收
040O0211,0,04,24,02,11,11.0,0.764,04,值机接收
040O0200,0,04,24,02,00,11.0,2.794,04,值机接收
040O0282,0,04,24,02,82,82.0,1.144,24,旅客升降舱
040T0111,0,04,29,01,11,71.1829,4.153,24,旅客升降舱
040O0200,0,04,24,02,00,12.1244,0.306,04,值机接收
042E0121,0,04,16,01,21,22.4944,10.394,79,返回
042E0117,-1,04,16,01,17,4.0,39.581,05,结束
042E0117,-1,04,16,01,17,0.0,0.205,05,结束
042E0117,-1,04,16,01,17,0.0,0.167,05,结束
042E0115,1,04,16,01,15,2.0,3.591,02,检索提取
042E0112,0,04,16,01,12,3.0,1.775,02,检索提取
040O0200,0,04,24,02,00,14.4568,1.698,04,值机接收
040O0211,0,04,24,02,11,11.0,0.59,04,值机接收
040O0204,0,04,24,02,04,7.0,7.994,04,值机接收
040O0238,0,04,24,02,38,34.0,7.995,09,重打牌
040O0238,0,04,24,02,38,0.0,0.471,09,重打牌
042E0121,0,04,16,01,21,18.8149,11.205,79,返回
042E0117,-1,04,16,01,17,4.0,0.417,05,结束
042E0115,1,04,16,01,15,2.0,1.544,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.433,04,值机接收
040O0211,0,04,24,02,11,11.0,0.624,04,值机接收
040O0204,0,04,24,02,04,7.0,0.401,04,值机接收
040O0204,0,04,24,02,04,0.0,3.439,04,值机接收
01010917,-1,01,1,09,17,27.4955,17.859,05,结束
042E0115,1,04,16,01,15,17.3781,7.855,02,检索提取
042E0115,1,04,16,01,15,0.0,2.758,02,检索提取
042E0118,0,04,16,01,18,3.0,1.301,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.14,04,值机接收
040O0211,0,04,24,02,11,11.0,0.619,04,值机接收
040O0238,0,04,24,02,38,27.0,1.286,09,重打牌
040O0238,0,04,24,02,38,0.0,0.471,09,重打牌
040O0204,0,04,24,02,04,34.0,2.935,04,值机接收
042E0121,0,04,16,01,21,18.8149,31.481,79,返回
042E0117,-1,04,16,01,17,4.0,0.244,05,结束
042E0115,1,04,16,01,15,2.0,2.642,02,检索提取
042E0115,1,04,16,01,15,0.0,2.701,02,检索提取
042E0118,0,04,16,01,18,3.0,1.37,02,检索提取
042E0117,-1,04,16,01,17,1.0,5.101,05,结束
042E0117,-1,04,16,01,17,0.0,0.336,05,结束
042E0115,1,04,16,01,15,2.0,2.481,02,检索提取
042E0115,1,04,16,01,15,0.0,4.884,02,检索提取
042E0118,0,04,16,01,18,3.0,1.339,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.037,04,值机接收
040O0211,0,04,24,02,11,11.0,0.558,04,值机接收
040O0293,0,04,24,02,93,82.0,2.373,32,航班详情
040O0200,0,04,24,02,00,93.0,0.929,04,值机接收
040O0282,0,04,24,02,82,82.0,1.262,24,旅客升降舱
040T0111,0,04,29,01,11,71.1829,7.592,24,旅客升降舱
040O0200,0,04,24,02,00,12.1244,0.384,04,值机接收
040O0210,0,04,24,02,10,10.0,14.216,04,值机接收
040O0238,0,04,24,02,38,28.0,0.814,09,重打牌
040O0238,0,04,24,02,38,0.0,0.552,09,重打牌
042E0121,0,04,16,01,21,18.8149,13.294,79,返回
042E0117,-1,04,16,01,17,4.0,0.362,05,结束
042E0115,1,04,16,01,15,2.0,6.462,02,检索提取
042E0146,0,04,16,01,46,31.0,1.875,09,重打牌
042E0146,0,04,16,01,46,0.0,0.461,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.562,04,值机接收
040O0211,0,04,24,02,11,11.0,0.436,04,值机接收
040O0204,0,04,24,02,04,7.0,4.251,04,值机接收
040O0204,0,04,24,02,04,0.0,5.507,04,值机接收
040O0204,0,04,24,02,04,0.0,0.376,04,值机接收
042E0121,0,04,16,01,21,18.8149,19.34,79,返回
042E0117,-1,04,16,01,17,4.0,0.314,05,结束
042E0117,-1,04,16,01,17,0.0,0.366,05,结束
042E0115,1,04,16,01,15,2.0,2.356,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.195,04,值机接收
040O0211,0,04,24,02,11,11.0,0.451,04,值机接收
040O0204,0,04,24,02,04,7.0,2.371,04,值机接收
040O0204,0,04,24,02,04,0.0,7.772,04,值机接收
042E0121,0,04,16,01,21,18.8149,4.352,79,返回
040O0200,0,04,24,02,00,22.4944,0.785,04,值机接收
040O0211,0,04,24,02,11,11.0,0.37,04,值机接收
040O0238,0,04,24,02,38,27.0,1.024,09,重打牌
040O0238,0,04,24,02,38,0.0,0.44,09,重打牌
042E0121,0,04,16,01,21,18.8149,6.982,79,返回
042E0117,-1,04,16,01,17,4.0,0.207,05,结束
042E0115,1,04,16,01,15,2.0,5.577,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.545,04,值机接收
040O0211,0,04,24,02,11,11.0,0.458,04,值机接收
040O0204,0,04,24,02,04,7.0,1.896,04,值机接收
042E0121,0,04,16,01,21,18.8149,2.707,79,返回
042E0117,-1,04,16,01,17,4.0,0.218,05,结束
042E0115,1,04,16,01,15,2.0,11.573,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.163,04,值机接收
040O0211,0,04,24,02,11,11.0,0.522,04,值机接收
040O0204,0,04,24,02,04,7.0,2.168,04,值机接收
040O0204,0,04,24,02,04,0.0,2.699,04,值机接收
01010917,-1,01,1,09,17,27.4955,20.243,05,结束
042E0115,1,04,16,01,15,17.3781,13.156,02,检索提取
042E0115,1,04,16,01,15,0.0,3.041,02,检索提取
042E0118,0,04,16,01,18,3.0,1.343,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.895,04,值机接收
040O0211,0,04,24,02,11,11.0,0.635,04,值机接收
040O0204,0,04,24,02,04,7.0,0.435,04,值机接收
040O0204,0,04,24,02,04,0.0,3.202,04,值机接收
040O0238,0,04,24,02,38,34.0,21.42,09,重打牌
040O0238,0,04,24,02,38,0.0,0.556,09,重打牌
042E0121,0,04,16,01,21,18.8149,10.181,79,返回
042E0117,-1,04,16,01,17,4.0,0.381,05,结束
042E0115,1,04,16,01,15,2.0,5.592,02,检索提取
042E0115,1,04,16,01,15,0.0,3.074,02,检索提取
042E0118,0,04,16,01,18,3.0,1.367,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.544,04,值机接收
040O0211,0,04,24,02,11,11.0,0.475,04,值机接收
040O0204,0,04,24,02,04,7.0,7.721,04,值机接收
042E0121,0,04,16,01,21,18.8149,12.767,79,返回
042E0117,-1,04,16,01,17,4.0,0.397,05,结束
042E0115,1,04,16,01,15,2.0,6.259,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.232,04,值机接收
040O0211,0,04,24,02,11,11.0,0.421,04,值机接收
040O0293,0,04,24,02,93,82.0,3.816,32,航班详情
040O0200,0,04,24,02,00,93.0,0.998,04,值机接收
040O0282,0,04,24,02,82,82.0,1.597,24,旅客升降舱
040T0111,0,04,29,01,11,71.1829,3.803,24,旅客升降舱
040O0200,0,04,24,02,00,12.1244,0.217,04,值机接收
040O0204,0,04,24,02,04,4.0,2.925,04,值机接收
042E0121,0,04,16,01,21,18.8149,30.731,79,返回
042E0117,-1,04,16,01,17,4.0,0.164,05,结束
042E0117,-1,04,16,01,17,0.0,0.27,05,结束
042E0115,1,04,16,01,15,2.0,7.187,02,检索提取
042E0141,0,04,16,01,41,26.0,3.247,15,客票详情
042E0121,0,04,16,01,21,20.0,1.47,79,返回
040O0200,0,04,24,02,00,22.4944,1.2,04,值机接收
040O0211,0,04,24,02,11,11.0,0.526,04,值机接收
042E0121,0,04,16,01,21,12.8452,9.236,79,返回
042E0115,1,04,16,01,15,6.0,3.782,02,检索提取
042E0118,0,04,16,01,18,3.0,1.608,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.277,04,值机接收
040O0211,0,04,24,02,11,11.0,0.443,04,值机接收
040O0204,0,04,24,02,04,7.0,2.47,04,值机接收
040O0285,0,04,24,02,85,81.0,2.769,22,证件校验
042F0801,0,04,17,08,01,84.5044,1.66,22,证件校验
042F0801,0,04,17,08,01,0.0,4.747,22,证件校验
040O0200,0,04,24,02,00,9.2736,4.257,04,值机接收
040O0212,0,04,24,02,12,12.0,2.543,04,值机接收
040O0204,0,04,24,02,04,8.0,3.687,04,值机接收
040O0204,0,04,24,02,04,0.0,10.176,04,值机接收
040O0204,0,04,24,02,04,0.0,0.27,04,值机接收
040O0210,0,04,24,02,10,6.0,32.61,04,值机接收
040O0204,0,04,24,02,04,6.0,5.171,04,值机接收
040O0204,0,04,24,02,04,0.0,0.409,04,值机接收
042E0121,0,04,16,01,21,18.8149,22.338,79,返回
042E0117,-1,04,16,01,17,4.0,0.484,05,结束
162R0300,1,16,29,03,00,24.6171,1.887,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,1.91,72,值机员综合办理统计
01010102,0,01,1,01,02,32.0312,21.564,01,登录
042E0100,0,04,16,01,00,15.4272,2.605,02,检索提取
042E0115,1,04,16,01,15,15.0,3.695,02,检索提取
042E0171,0,04,16,01,71,56.0,3.186,22,证件校验
042F0817,0,04,17,08,17,54.461,2.706,12,管理旅客备注
042F0801,0,04,17,08,01,16.0,0.949,22,证件校验
042F0812,0,04,17,08,12,11.0,3.287,22,证件校验
040O0211,0,04,24,02,11,9.2736,0.92,04,值机接收
040O0212,0,04,24,02,12,1.0,3.333,04,值机接收
040O0204,0,04,24,02,04,8.0,7.71,04,值机接收
01010915,-1,01,1,09,15,26.6083,4.795,05,结束
042E0115,1,04,16,01,15,17.2627,1.927,02,检索提取
042E0171,0,04,16,01,71,56.0,2.068,22,证件校验
042F0817,0,04,17,08,17,54.461,2.152,12,管理旅客备注
042F0801,0,04,17,08,01,16.0,0.741,22,证件校验
042F0812,0,04,17,08,12,11.0,2.231,22,证件校验
040O0211,0,04,24,02,11,9.2736,0.562,04,值机接收
040O0212,0,04,24,02,12,1.0,2.649,04,值机接收
040O0204,0,04,24,02,04,8.0,3.661,04,值机接收
01010903,-1,01,1,09,03,24.2487,17.122,05,结束
01010102,0,01,1,01,02,8.0623,17.229,01,登录
042E0100,0,04,16,01,00,15.4272,2.918,02,检索提取
042E0115,1,04,16,01,15,15.0,5.42,02,检索提取
042E0171,0,04,16,01,71,56.0,3.226,22,证件校验
042F0801,0,04,17,08,01,70.3562,0.798,22,证件校验
042F0812,0,04,17,08,12,11.0,2.151,22,证件校验
040O0211,0,04,24,02,11,9.2736,0.853,04,值机接收
040O0212,0,04,24,02,12,1.0,2.023,04,值机接收
040O0204,0,04,24,02,04,8.0,1.743,04,值机接收
040O0212,0,04,24,02,12,8.0,3.019,04,值机接收
040O0204,0,04,24,02,04,8.0,1.667,04,值机接收
040O0204,0,04,24,02,04,0.0,5.262,04,值机接收
040O0204,0,04,24,02,04,0.0,0.124,04,值机接收
042E0121,0,04,16,01,21,18.8149,42.966,79,返回
042E0115,1,04,16,01,15,6.0,1.645,02,检索提取
042E0118,0,04,16,01,18,3.0,1.426,02,检索提取
042E0171,0,04,16,01,71,53.0,6.657,22,证件校验
042F0801,0,04,17,08,01,70.3562,0.973,22,证件校验
042F0812,0,04,17,08,12,11.0,2.058,22,证件校验
040O0211,0,04,24,02,11,9.2736,0.737,04,值机接收
040O0212,0,04,24,02,12,1.0,3.124,04,值机接收
040O0204,0,04,24,02,04,8.0,1.816,04,值机接收
040O0204,0,04,24,02,04,0.0,4.349,04,值机接收
040O0204,0,04,24,02,04,0.0,0.13,04,值机接收
042F0800,0,04,17,08,00,10.0499,28.879,22,证件校验
